gtdb_species_clade_id	all_core	all_singleton	all_accessory	all_gene_clusters
s__Perlabentimonas_sp002410065--GB_GCA_002410065.1	2039	761	567	3367
s__Pararhodobacter_sp007131945--GB_GCA_007131945.1	1688	1945	1056	4689
s__Peribacillus_simplex_D--RS_GCF_900156045.1	3844	5765	2287	11896
s__Parvibaculum_sp002694985--GB_GCA_002694985.1	3193	114	0	3307
s__Phascolarctobacterium_A_sp900552855--GB_GCA_900552855.1	1145	794	615	2554
s__Paracoccus_litorisediminis--RS_GCF_009711205.1	4216	1636	0	5852
s__Peptoniphilus_B_duerdenii--RS_GCF_000146345.1	1488	719	0	2207
s__Paraburkholderia_sartisoli--RS_GCF_900107685.1	4276	2095	0	6371
s__Parasutterella_sp009767915--RS_GCF_009767915.1	1724	1970	945	4639
s__Petrotoga_mobilis--RS_GCF_000018605.1	1446	1049	891	3386
s__Pauljensenia_sp000411415--GB_GCA_000411415.1	1312	1135	695	3142
s__Phaeobacter_gallaeciensis--RS_GCF_000511385.1	3823	1498	939	6260
s__PeH17_sp000435055--GB_GCA_000435055.1	1383	7470	2646	11499
s__Phenylobacterium_sp020401865--GB_GCA_020401865.1	2057	7431	5761	15249
s__Phaeocystidibacter_marisrubri--RS_GCF_008933165.1	2585	453	389	3427
s__Paraburkholderia_bryophila--RS_GCF_003269035.1	5873	1577	1157	8607
s__Pediococcus_ethanolidurans--RS_GCF_001437405.1	1504	591	990	3085
s__Pediococcus_acidilactici--RS_GCF_000146325.1	1386	3756	4994	10136
s__Pectobacterium_punjabense--RS_GCF_012427845.1	3629	831	1261	5721
s__Paracholeplasma_sp002441525--GB_GCA_002441525.1	969	885	474	2328
s__Pauljensenia_sp023426345--GB_GCA_023426345.1	1697	1634	810	4141
s__Phascolarctobacterium_A_succinatutens_A--GB_GCA_000434895.1	1043	1889	915	3847
s__Parolsenella_sp900552935--GB_GCA_900552935.1	972	702	529	2203
s__Parvimonas_sp015257355--RS_GCF_021300775.1	1026	633	0	1659
s__Pediococcus_cellicola--RS_GCF_001438655.1	1949	17	0	1966
s__Pararheinheimera_sp003543135--GB_GCA_003543135.1	2331	2274	0	4605
s__PeH17_sp004556165--GB_GCA_004556165.1	1038	2964	774	4776
s__Paraburkholderia_megapolitana--RS_GCF_007556815.1	6577	230	0	6807
s__Paraburkholderia_kururiensis--RS_GCF_003986935.1	4842	2320	1944	9106
s__Peptoniphilus_A_senegalensis--RS_GCF_000321025.1	833	850	925	2608
s__Parasynechococcus_sp003210735--GB_GCA_003210735.1	415	1927	1850	4192
s__Parachristensenella_sp900542005--GB_GCA_900542005.1	2429	605	0	3034
s__Pauljensenia_sp011038875--RS_GCF_011038885.2	1640	665	0	2305
s__Parvimonas_micra--RS_GCF_900637905.1	1200	1528	734	3462
s__Paramuribaculum_sp910587185--GB_GCA_910587185.1	669	1558	1597	3824
s__Peptoniphilus_A_harei_A--RS_GCF_023614525.1	1330	1143	553	3026
s__Pediococcus_damnosus--RS_GCF_001437255.1	1567	1177	956	3700
s__Pectobacterium_aquaticum--RS_GCF_003382565.3	3015	2706	2568	8289
s__Paraburkholderia_graminis--RS_GCF_000172415.1	5457	1924	1999	9380
s__Peribacillus_muralis--RS_GCF_001439925.1	4097	882	685	5664
s__Pelobium_sp004293485--GB_GCA_004293485.1	1642	645	0	2287
s__Paracoccus_marcusii--RS_GCF_006151785.1	2732	3867	1722	8321
s__Pedococcus_sp001426245--RS_GCF_001426245.1	3586	768	0	4354
s__Paratractidigestivibacter_sp003150175--GB_GCA_003150175.1	1389	1328	553	3270
s__Paratractidigestivibacter_sp002440065--GB_GCA_002440065.1	834	1782	0	2616
s__Parasynechococcus_sp002170825--GB_GCA_002170825.1	1105	1566	0	2671
s__Pectinatus_brassicae--RS_GCF_014201835.1	2667	116	0	2783
s__Pectobacterium_carotovorum--RS_GCF_900129615.1	3285	7493	6549	17327
s__Pelethousia_gallinarum--GB_GCA_900543475.1	1470	1138	794	3402
s__Paraburkholderia_sp000745015--RS_GCF_013409255.1	5279	3560	2159	10998
s__Paramuribaculum_sp910588065--GB_GCA_910588065.1	2029	217	0	2246
s__Paraburkholderia_fynbosensis--RS_GCF_902859935.1	5361	4650	0	10011
s__Pedobacter_psychrotolerans--RS_GCF_004340665.1	4381	55	0	4436
s__Paralachnospira_A_sp910588405--GB_GCA_910588405.1	3081	595	0	3676
s__Pedobacter_zeae--RS_GCF_014196715.1	4606	18	0	4624
s__Pelethomonas_sp910587785--GB_GCA_910587785.1	2297	1421	0	3718
s__Pedobacter_sp003852395--RS_GCF_011303555.1	4455	1971	0	6426
s__Pelatocladus_prolificus--RS_GCF_004323185.1	4212	4178	0	8390
s__Parabacteroides_sp900541965--GB_GCA_900541965.1	3158	1490	620	5268
s__Pedobacter_sp018613605--RS_GCF_018613605.1	5055	680	0	5735
s__Parabacteroides_sp934718155--GB_GCA_934718155.1	1817	525	0	2342
s__Paraburkholderia_phenazinium--RS_GCF_900100735.1	7020	1051	981	9052
s__Pectobacterium_polonicum--RS_GCF_005497185.1	3727	1240	395	5362
s__Parafannyhessea_intestinalis--RS_GCF_023276655.1	937	4156	976	6069
s__Parvibaculum_sp002480495--GB_GCA_002480495.1	2931	2723	996	6650
s__Paracoccus_aminovorans--RS_GCF_900005615.1	3651	116	0	3767
s__Pauljensenia_provencensis--RS_GCF_900155435.1	1573	1925	0	3498
s__Paraburkholderia_sacchari--RS_GCF_000785435.2	5153	1967	1287	8407
s__Pelethomonas_sp910579965--GB_GCA_910579965.1	1497	1079	833	3409
s__Paraburkholderia_sabiae--RS_GCF_904848645.1	6702	2736	0	9438
s__Parvarchaeum_sp021797085--GB_GCA_021797085.1	711	357	178	1246
s__Paramuribaculum_sp001689535--GB_GCA_001689535.1	1418	1437	779	3634
s__Pedobacter_agri--RS_GCF_000258495.1	3361	2775	0	6136
s__Paracoccus_kondratievae--RS_GCF_009301415.1	3090	1724	387	5201
s__Paratractidigestivibacter_sp934660915--GB_GCA_934660915.1	1552	708	217	2477
s__Pelosinus_fermentans--RS_GCF_000271485.2	4249	574	410	5233
s__Paraclostridium_bifermentans--RS_GCF_019916025.1	2685	1024	917	4626
s__Paracoccus_sediminis--RS_GCF_900188295.1	3394	148	0	3542
s__Peptostreptococcus_russellii--RS_GCF_003012055.1	1413	478	0	1891
s__Paraclostridium_dentum--RS_GCF_012922555.1	2671	4792	3225	10688
s__Peptostreptococcus_canis--RS_GCF_014229965.1	1826	28	0	1854
s__Pararhizobium_rhizosphaerae--RS_GCF_001938945.1	4113	1099	0	5212
s__Phascolarctobacterium_A_sp900551335--GB_GCA_900551335.1	937	1337	0	2274
s__Petrotoga_sibirica--RS_GCF_002924625.1	1169	689	773	2631
s__Periweissella_fabalis--RS_GCF_012396505.1	1905	21	0	1926
s__Paracoccus_sanguinis--RS_GCF_900106665.1	2331	1549	1574	5454
s__Pelagibacterium_sp002337455--GB_GCA_002337455.1	2750	1736	1119	5605
s__Paracoccus_sp002732665--RS_GCF_017744015.1	1912	494	1961	4367
s__Paucilactobacillus_suebicus--RS_GCF_001434475.1	2466	167	0	2633
s__Parvibaculum_sp903889655--GB_GCA_903889655.1	3797	1305	0	5102
s__Pelobium_sp018828585--GB_GCA_018828585.1	2556	626	1156	4338
s__Peribacillus_psychrosaccharolyticus--RS_GCF_000305495.1	4275	808	0	5083
s__Paraburkholderia_ginsengiterrae--RS_GCF_001645125.1	7455	550	0	8005
s__Phaeospirillum_sp903853455--GB_GCA_903853455.1	4710	250	0	4960
s__Pectobacterium_aroidearum--RS_GCF_015689195.1	3638	1878	2705	8221
s__Pelethomonas_sp014799915--GB_GCA_014799915.1	735	2588	1224	4547
s__Paracoccus_liaowanqingii--RS_GCF_004683865.2	3098	3016	0	6114
s__Pedobacter_antarcticus--RS_GCF_900112985.1	3316	824	745	4885
s__Paucilactobacillus_oligofermentans--RS_GCF_001434315.1	1746	67	0	1813
s__Parolsenella_sp900543875--GB_GCA_900543875.1	1125	642	293	2060
s__Phascolarctobacterium_sp900544795--GB_GCA_900544795.1	1637	549	321	2507
s__Pelethomonas_sp009774055--GB_GCA_009774055.1	1645	2702	772	5119
s__Pelagibacterium_sp002375765--GB_GCA_002375765.1	3012	1371	0	4383
s__Phenylobacterium_sp018001015--GB_GCA_018001015.1	2132	1932	1275	5339
s__Pelethousia_sp900542615--GB_GCA_900542615.1	1564	860	0	2424
s__Petrimonas_sp001898165--GB_GCA_001898165.1	986	2990	1816	5792
s__Pediococcus_argentinicus--RS_GCF_001437605.1	1731	82	59	1872
s__Paracoccus_sp009696685--RS_GCF_009696685.1	2969	684	0	3653
s__Phaeodactylibacter_xiamenensis--RS_GCF_000759025.1	3406	1848	2148	7402
s__Paraliobacillus_A_zengyii--RS_GCF_003268595.1	3143	692	269	4104
s__Parabacteroides_sp900552465--GB_GCA_900552465.1	2423	2998	1205	6626
s__Parafannyhessea_umbonata_A--RS_GCF_900111255.1	1282	502	374	2158
s__Paracoccus_sp014164625--RS_GCF_016617715.1	3039	622	357	4018
s__Phenylobacterium_sp001425305--RS_GCF_001425305.1	4091	54	19	4164
s__Paracoccus_sediminilitoris--RS_GCF_003259195.1	2875	1572	0	4447
s__Pedobacter_chitinilyticus--RS_GCF_003313385.1	3442	928	739	5109
s__Peptidiphaga_gingivicola--RS_GCF_001652275.1	1859	221	231	2311
s__Pelovirga_sp018399135--GB_GCA_018399135.1	1899	1681	0	3580
s__Paucisalibacillus_massiliensis--RS_GCF_018310345.1	3446	596	0	4042
s__Phenylobacterium_sp018821435--GB_GCA_018821435.1	4731	334	202	5267
s__Paraburkholderia_phenoliruptrix_A--RS_GCF_019511605.1	5473	1992	1416	8881
s__Paracoccus_sphaerophysae--RS_GCF_000763805.1	2456	1639	0	4095
s__Phenylobacterium_sp002363865--GB_GCA_002363865.1	2977	951	311	4239
s__Pelethomonas_sp910588365--GB_GCA_910588365.1	1171	1507	1080	3758
s__Parasulfuritortus_sp020692235--GB_GCA_020692235.1	1535	365	325	2225
s__Paracoccus_sp000518925--RS_GCF_020990385.1	3017	1914	1030	5961
s__Parasynechococcus_sp002724845--RS_GCF_014279895.1	1879	3239	967	6085
s__Phascolarctobacterium_A_succinatutens--RS_GCF_000188175.1	1533	5870	2189	9592
s__Phenylobacterium_sp019510435--GB_GCA_019510435.1	4195	1170	0	5365
s__Paracoccus_alcaliphilus--RS_GCF_900110285.1	3059	2319	0	5378
s__Pararcticibacter_tournemirensis--RS_GCF_006716645.1	3337	1074	1275	5686
s__Paralachnospira_caecorum--GB_GCA_904379015.1	1806	555	570	2931
s__Pararuminococcus_gallinarum--GB_GCA_904419775.1	1139	1159	934	3232
s__Paramuribaculum_sp014801865--GB_GCA_014801865.1	729	1019	562	2310
s__Pelethenecus_faecipullorum--GB_GCA_900540175.1	931	544	567	2042
s__Parasulfuritortus_sp002782005--GB_GCA_002782005.1	1846	810	769	3425
s__Peptoniphilus_A_grossensis--RS_GCF_000311825.1	1197	1015	404	2616
s__Parasphingorhabdus_sp002783865--GB_GCA_002783865.1	2756	694	628	4078
s__Permianibacter_aggregans--RS_GCF_009756665.1	3714	73	0	3787
s__Petroclostridium_xylanilyticum--RS_GCF_002252565.1	2474	1746	0	4220
s__Paraprevotella_sp900760455--GB_GCA_900760455.1	1629	2772	632	5033
s__Paralcaligenes_sp004297945--GB_GCA_004297945.1	2571	786	1345	4702
s__Pectobacterium_atrosepticum--GB_GCA_019056595.1	3898	1383	1244	6525
s__Paraprevotella_sp017937925--GB_GCA_017937925.1	929	1091	452	2472
s__Pelagerythrobacter_marensis--RS_GCF_001028625.1	2686	30	0	2716
s__Pararhodobacter_aggregans--RS_GCF_003075525.1	4924	31	0	4955
s__Paracoccus_thiocyanatus--RS_GCF_900156255.1	2525	2096	0	4621
s__Peptostreptococcus_russellii_A--RS_GCF_900110295.1	1017	587	679	2283
s__Pararhizobium_sp001425605--RS_GCF_001425605.1	4513	3465	3252	11230
s__Paracoccus_sp009711265--RS_GCF_009711265.1	4130	17	0	4147
s__Pedobacter_steynii--RS_GCF_900103665.1	6639	40	0	6679
s__Pedobacter_quisquiliarum--RS_GCF_014642175.1	1745	3417	0	5162
s__Parenemella_sanctibonifatiensis--RS_GCF_002250565.1	2244	1037	0	3281
s__Parasynechococcus_sp004212765--GB_GCA_014280175.1	514	1390	1387	3291
s__Paraburkholderia_caledonica--RS_GCF_000685095.1	5019	4464	3420	12903
s__Phascolarctobacterium_A_sp022718015--GB_GCA_022718015.1	1480	3006	872	5358
s__Pectinatus_frisingensis--RS_GCF_015732285.1	1990	2140	1660	5790
s__Phaeospirillum_sp903901915--GB_GCA_903901915.1	3602	422	0	4024
s__Phelpsiimicrobium_noxiivivens--GB_GCA_001873995.1	1183	618	585	2386
s__Parvibacter_caecicola--RS_GCF_003725335.1	1668	256	451	2375
s__Pedobacter_hiemivivus--RS_GCF_004331685.1	4329	1919	0	6248
s__Paracoccus_versutus--RS_GCF_000763885.1	3854	3597	2184	9635
s__Peptoniphilus_C_coxii--RS_GCF_001553115.1	1355	539	0	1894
s__Petrocella_atlantisensis--RS_GCF_900538275.1	2059	2142	523	4724
s__Parasphingorhabdus_sp002776575--RS_GCF_002776575.1	2139	4079	0	6218
s__Pauljensenia_sp000758755--RS_GCF_000758755.1	421	1863	1215	3499
s__Parasynechococcus_sp913057985--GB_GCA_913057985.1	2135	1420	0	3555
s__Paracoccus_yeei--RS_GCF_000622145.1	3062	3336	2519	8917
s__Pararoseburia_lenta--RS_GCF_014287435.1	1686	2461	932	5079
s__Peptoniphilus_E_obesi--RS_GCF_000311865.1	1658	0	0	1658
s__Paremcibacter_congregatus--RS_GCF_006385135.1	3578	54	0	3632
s__Parolsenella_catena--RS_GCF_003966955.1	1103	1059	409	2571
s__Peptoniphilus_A_harei--RS_GCF_900454685.1	1318	1088	614	3020
s__Paraliobacillus_ryukyuensis--RS_GCF_003315295.1	2631	1306	0	3937
s__Parvarchaeum_acidiphilum--GB_GCA_002502045.1	776	731	149	1656
s__Peribacillus_sp900112495--RS_GCF_900112495.1	3408	1893	0	5301
s__Phascolarctobacterium_A_sp004558595--GB_GCA_004558595.1	1431	840	0	2271
s__Paraglaciecola_sp009993955--GB_GCA_009993955.1	3335	751	0	4086
s__Parvibaculum_sp019635935--GB_GCA_019635935.1	2791	1173	0	3964
s__Pedobacter_cryoconitis_C--RS_GCF_014200595.1	4717	1258	0	5975
s__Paradesulfovibrio_bizertensis--RS_GCF_900167065.1	2667	595	0	3262
s__Pasteurella_multocida--RS_GCF_900187275.1	1813	6955	6225	14993
s__Paraeggerthella_hongkongensis_A--RS_GCF_003340345.1	1867	1930	530	4327
s__Pauljensenia_sp000278725--RS_GCF_000278725.1	1382	4021	874	6277
s__Pararoseburia_sp900546435--GB_GCA_900546435.1	1084	1919	908	3911
s__Paracoccus_aerius--RS_GCF_014656455.1	2939	719	1039	4697
s__Paraburkholderia_mimosarum--RS_GCF_000739815.1	6068	2216	1620	9904
s__Parasedimentitalea_marina_A--RS_GCF_005771405.1	4100	1548	0	5648
s__Phaeovulum_veldkampii--RS_GCF_003034995.1	2950	239	205	3394
s__Pelotomaculum_B_propionicicum--RS_GCF_004369225.1	3111	1402	0	4513
s__Pararhizobium_giardinii--RS_GCF_000379605.1	4460	3261	2286	10007
s__Paraburkholderia_sp003002025--RS_GCF_003002025.1	5441	7126	2431	14998
s__Pareuzebyella_sediminis--RS_GCF_008367235.1	3960	552	0	4512
s__Paramuribaculum_intestinale--RS_GCF_003024925.1	1573	4050	1785	7408
s__Peptoclostridium_litorale--RS_GCF_900141635.1	2905	56	0	2961
s__Peptacetobacter_sp900539645--GB_GCA_900539645.1	1484	1087	488	3059
s__Pauljensenia_sp000185285--RS_GCF_024584435.1	1551	1249	816	3616
s__Parolsenella_massiliensis--RS_GCF_900143685.1	977	913	482	2372
s__Paracandidimonas_soli--RS_GCF_004342005.1	2472	1747	0	4219
s__Phascolarctobacterium_faecium--RS_GCF_003269275.1	1793	6580	3121	11494
s__Phenylobacterium_sp001824475--GB_GCA_001824475.1	3735	2581	0	6316
s__Paralachnospira_A_sangeri--GB_GCA_904397815.1	2529	1207	0	3736
s__Pararhizobium_sp900473795--GB_GCA_900473795.1	4945	2113	646	7704
s__Parabacteroides_sp900549585--GB_GCA_022009975.1	1790	3332	960	6082
s__Phenylobacterium_sp001429025--RS_GCF_001429025.1	4084	888	0	4972
s__Pelotalea_sp012556225--RS_GCF_016865365.1	4253	67	0	4320
s__Paracnuella_aquatica--RS_GCF_003332885.2	3482	1255	0	4737
s__Parolsenella_uli_A--RS_GCF_901212655.1	1537	567	0	2104
s__Pedobacter_suwonensis--RS_GCF_900111825.1	1913	3447	2384	7744
s__Phaeobacter_piscinae--RS_GCF_002407245.1	3207	1875	1645	6727
s__Parasynechococcus_sp000737575--RS_GCF_000737575.1	1645	2305	1110	5060
s__Pelethomonas_intestinigallinarum--GB_GCA_018712665.1	1705	1503	623	3831
s__Pedobacter_xixiisoli--RS_GCF_900215335.1	4195	4	0	4199
s__Paracoccus_solventivorans--RS_GCF_900142875.1	1520	2369	1316	5205
s__Pararhodobacter_sp020637595--GB_GCA_020637595.1	2634	2560	0	5194
s__Periweissella_fabaria--RS_GCF_918814575.1	1837	75	0	1912
s__Parvimonas_sp000214475--RS_GCF_000214475.1	894	940	0	1834
s__Pediococcus_pentosaceus--RS_GCF_001437285.1	1410	5058	4598	11066
s__Phascolarctobacterium_sp900545535--GB_GCA_900545535.1	1614	2633	752	4999
s__Pedobacter_sp920984665--RS_GCF_920984665.1	3451	829	0	4280
s__Pelethenecus_sp900540705--GB_GCA_900540705.1	1218	1163	307	2688
s__Paraburkholderia_caffeinitolerans--RS_GCF_902859945.1	3749	3644	0	7393
s__Paraburkholderia_xenovorans--RS_GCF_000013645.1	5978	1181	2476	9635
s__Pedobacter_sp918698245--RS_GCF_918698245.1	4852	325	333	5510
s__Pauljensenia_sp000466265--RS_GCF_000466265.1	1418	2632	790	4840
s__Pedococcus_cremeus--RS_GCF_900111375.1	3297	1422	0	4719
s__Parageobacillus_thermoglucosidasius_A--RS_GCF_022846435.1	3436	758	0	4194
s__Pectobacterium_actinidiae--RS_GCF_000803315.1	3778	534	468	4780
s__Paraburkholderia_unamae--RS_GCF_003268775.1	7263	2599	1107	10969
s__Peptidiphaga_sp000466165--RS_GCF_000466165.1	880	1276	986	3142
s__Parafilimonas_sp013285855--GB_GCA_013285855.1	1509	2523	0	4032
s__Paracoccus_sp002359815--RS_GCF_016919705.1	2265	2807	1354	6426
s__Parolsenella_sp900549525--GB_GCA_900549525.1	1278	918	0	2196
s__Paremcibacter_sp011051815--GB_GCA_011051815.1	752	2229	1793	4774
s__Peribacillus_simplex_A--RS_GCF_001578185.1	3869	2385	645	6899
s__Pauljensenia_sp900541895--GB_GCA_900541895.1	1212	659	429	2300
s__Pauljensenia_marseillensis--RS_GCF_900155605.1	928	1482	704	3114
s__Parvarchaeum_sp021811735--GB_GCA_021811735.1	559	616	0	1175
s__Paraclostridium_sp017425305--GB_GCA_017425305.1	686	4122	0	4808
s__Pauljensenia_sp902373545--GB_GCA_902373545.1	942	1948	1032	3922
s__Pauljensenia_sp902373435--GB_GCA_902373435.1	1198	1320	562	3080
s__Pelethosoma_merdigallinarum--GB_GCA_018716065.1	793	921	659	2373
s__Paraburkholderia_phenoliruptrix--RS_GCF_902859825.1	5055	1781	3130	9966
s__Paraburkholderia_fungorum--RS_GCF_902833645.1	6363	7374	5123	18860
s__Pelistega_ratti--RS_GCF_009833965.1	1692	548	0	2240
s__Peptoniphilus_indolicus--RS_GCF_000227315.1	1771	709	0	2480
s__Parafannyhessea_sp900538935--RS_GCF_012844235.1	1240	1268	657	3165
s__Petromonas_tenebris--GB_GCA_014236755.1	2343	716	572	3631
s__Petrotoga_olearia--RS_GCF_002895525.1	1306	565	537	2408
s__Pediococcus_stilesii--RS_GCF_001437075.1	1585	747	0	2332
s__Pelistega_indica--RS_GCF_000506865.1	1768	1476	0	3244
s__Paraburkholderia_silvatlantica--RS_GCF_003096715.1	6385	966	1134	8485
s__Pedobacter_heparinus--RS_GCF_000023825.1	3645	1339	582	5566
s__Pararhizobium_sp900467185--GB_GCA_900467185.1	3881	1404	0	5285
s__Pararhizobium_sp001424065--RS_GCF_001424065.1	3689	1201	428	5318
s__Pelomonas_sp001425165--RS_GCF_001425165.1	5247	51	0	5298
s__Pelovirga_sp007125165--GB_GCA_007125165.1	2041	713	429	3183
s__Paracoccus_pantotrophus--RS_GCF_008824185.1	3245	1934	1777	6956
s__Parascardovia_denticolens--RS_GCF_001042675.1	1264	397	382	2043
s__Pelolinea_submarina--RS_GCF_003966975.1	3060	15	0	3075
s__Peribacter_sp001872575--GB_GCA_001872575.1	1266	139	0	1405
s__Pararheinheimera_sp018825965--GB_GCA_018825965.1	3829	2497	387	6713
s__Pararhodobacter_sp020637515--GB_GCA_020637515.1	2695	1581	0	4276
s__Parasynechococcus_sp002691345--GB_GCA_002691345.1	1245	1447	0	2692
s__Paraprevotella_sp905215575--GB_GCA_905215575.1	1486	1645	0	3131
s__Phascolarctobacterium_sp900551745--GB_GCA_900551745.1	958	1374	0	2332
s__Parasutterella_gallistercoris--GB_GCA_000980495.1	1554	3153	1129	5836
s__Paraoerskovia_marina--RS_GCF_000701465.1	2471	374	0	2845
s__Peptoniphilus_A_faecalis--RS_GCF_012976305.1	1526	1061	0	2587
s__Paraprevotella_sp003477995--RS_GCF_003477995.1	1360	1359	1030	3749
s__Paracaedimonas_sp001898705--GB_GCA_001898705.1	1697	212	0	1909
s__Parachlamydia_acanthamoebae--RS_GCF_000875975.1	1984	991	581	3556
s__Pauljensenia_meyeri--RS_GCF_900105015.1	1548	297	231	2076
s__Pararhizobium_sp001426665--RS_GCF_001426665.1	4981	1450	990	7421
s__Parabacteroides_timonensis--RS_GCF_900128505.1	3143	3161	1106	7410
s__Pararhodobacter_sp007117005--GB_GCA_007117005.1	1699	1980	0	3679
s__Peptoniphilus_A_gorbachii--RS_GCF_016908115.1	1187	1496	493	3176
s__Parvarchaeum_sp023378805--GB_GCA_023378805.1	616	447	139	1202
s__Pediococcus_parvulus--RS_GCF_007990205.1	1500	724	490	2714
s__Pectobacterium_wasabiae--RS_GCF_001742185.1	4480	136	107	4723
s__Pectobacterium_zantedeschiae--RS_GCF_004137795.1	3621	589	751	4961
s__Paraglaciecola_mesophila--RS_GCF_000315015.1	2420	2176	1951	6547
s__Parafannyhessea_sp003862195--GB_GCA_003862195.1	1390	1427	982	3799
s__Pauljensenia_hongkongensis--RS_GCF_001746855.1	848	1092	1715	3655
s__Paraburkholderia_phytofirmans--RS_GCF_000020125.1	5372	6359	881	12612
s__Peptococcus_niger--RS_GCF_900101835.1	1269	764	298	2331
s__Pedobacter_cryoconitis_B--RS_GCF_014200605.1	4790	1010	0	5800
s__Pelethenecus_sp910579215--GB_GCA_910579215.1	1377	364	242	1983
s__Paraclostridium_sordellii--RS_GCF_000953675.1	2772	7951	4453	15176
s__Pediococcus_acidilactici_A--RS_GCF_024970065.1	1848	20	0	1868
s__Pelotomaculum_D_terephthalicicum--RS_GCF_022410535.1	2340	1882	707	4929
s__Paracoccus_hibiscisoli--RS_GCF_005048265.1	1980	1896	1148	5024
s__Pelethomonas_sp910578505--GB_GCA_910578505.1	2424	1262	0	3686
s__Pediococcus_claussenii--RS_GCF_000237995.1	1723	105	247	2075
s__Phascolarctobacterium_A_sp900544885--GB_GCA_900544885.1	1186	601	578	2365
s__Phenylobacterium_sp013911965--GB_GCA_013911965.1	2835	1745	0	4580
s__Pectobacterium_brasiliense_A--RS_GCF_013449685.1	3111	1654	1848	6613
s__Paraprevotella_stercorigallinarum--GB_GCA_900546665.1	1480	2138	1157	4775
s__Pelagibacterium_lentulum--RS_GCF_003992625.1	3961	74	0	4035
s__Paucibacter_A_aquatile--RS_GCF_002885975.1	4078	881	0	4959
s__Paraburkholderia_sp004197395--RS_GCF_004197395.1	5746	5894	0	11640
s__Pauljensenia_odontolytica_A--RS_GCF_009730335.1	1447	1850	880	4177
s__Paraprevotella_xylaniphila--RS_GCF_000205165.1	1569	2292	1303	5164
s__Peribacillus_asahii_A--RS_GCF_004006295.1	3237	2721	1157	7115
s__Parabacteroides_sp944325345--GB_GCA_944325345.1	1534	1916	0	3450
s__Peptacetobacter_hiranonis--RS_GCF_008151785.1	1659	1850	741	4250
s__Pararheinheimera_sp018820995--GB_GCA_018820995.1	2054	3267	2118	7439
s__Phascolarctobacterium_A_sp900547415--GB_GCA_900547415.1	983	889	567	2439
s__Parageobacillus_toebii--RS_GCF_003688615.2	2224	2685	2895	7804
s__Parvarchaeum_acidophilus--GB_GCA_002503215.1	806	505	178	1489
s__Paraburkholderia_eburnea--RS_GCF_002917095.1	5424	887	694	7005
s__Pauljensenia_hyovaginalis--RS_GCF_014208035.1	1550	1634	650	3834
s__Pararhizobium_oryzae--RS_GCF_900109605.1	4721	85	0	4806
s__Paracraurococcus_ruber--RS_GCF_004353985.1	6086	1044	0	7130
s__Paucilactobacillus_vaccinostercus--RS_GCF_001436295.1	992	1126	1145	3263
s__Pauljensenia_sp019425105--GB_GCA_019425105.1	1114	1433	0	2547
s__Phaeospirillum_sp900184795--RS_GCF_900184795.1	2900	3802	0	6702
s__Periweissella_beninensis--RS_GCF_016908275.1	1753	60	0	1813
s__Pelagibacterium_halotolerans--RS_GCF_000230555.1	3775	58	44	3877
s__Pelistega_suis--RS_GCF_013133795.1	1751	737	0	2488
s__Parvimonas_parva--RS_GCF_016552165.1	1233	631	0	1864
s__Paucisalibacillus_bavariensis--RS_GCF_018333235.1	2866	967	0	3833
s__Pauljensenia_sp021083645--RS_GCF_021083645.1	1459	336	0	1795
s__Peribacillus_simplex_B--RS_GCF_001542915.1	4288	2230	0	6518
s__Peribacillus_huizhouensis--RS_GCF_014138605.1	4054	1518	0	5572
s__Pauljensenia_radingae_A--RS_GCF_900106055.1	1682	1354	635	3671
s__Paraburkholderia_sprentiae--RS_GCF_001865575.2	6916	197	0	7113
s__Pedobacter_sp011759615--RS_GCF_014692875.1	3973	1287	850	6110
s__Pararhodobacter_sp007134405--GB_GCA_007134405.1	1452	2144	1014	4610
s__Parvarchaeum_sp021802505--GB_GCA_021802505.1	368	420	387	1175
s__Pedococcus_sp001429605--RS_GCF_001429605.1	3500	1106	0	4606
s__Peptoniphilus_C_sp902363535--GB_GCA_902363535.1	1487	476	0	1963
