gtdb_species_clade_id	ta_core	ta_accessory	ta_singleton	ta_total	median_size_mb	n_genomes_seen	ta_per_mb
s__Porphyromonas_sp900548415--GB_GCA_900548415.1	0	0	1	1	1.47964	2.0	0.675840069206023
s__Porphyromonas_uenonis--RS_GCF_000482365.1	1	1	0	2	2.254407	3.0	0.8871512552968475
s__Porticoccus_hydrocarbonoclasticus--RS_GCF_000744735.1	0	1	0	1	2.312083	4.0	0.43251042458250855
s__Porticoccus_sp002390285--GB_GCA_002390285.1	0	0	1	1	2.06698	6.0	0.48379761778053004
s__Porticoccus_sp002707685--GB_GCA_002707685.1	2	0	6	8	2.385449	2.0	3.3536663328371303
s__Porticoccus_sp002746985--GB_GCA_002746985.1	0	0	11	11	1.843134	2.0	5.968095645785928
s__Porticoccus_sp006226995--GB_GCA_023261185.1	1	0	0	1	1.758331	2.0	0.5687211338479501
s__Porticoccus_sp018066715--GB_GCA_018066715.1	1	0	0	1	2.334103	2.0	0.42843010784014246
s__Poseidonia_alphae--GB_GCA_002505405.1	1	0	0	1	1.89871	5.0	0.5266733729742825
s__Poseidonia_sp002494645--GB_GCA_002494645.1	0	0	1	1	1.442185	2.0	0.6933923179065099
s__Poseidonia_sp002495645--GB_GCA_002495645.1	0	0	1	1	1.781356	2.0	0.5613701023265423
s__Poseidonia_sp002497765--GB_GCA_002497765.1	0	1	0	1	1.802484	3.0	0.554789945430861
s__Poseidonia_sp002689105--GB_GCA_002689105.1	0	0	1	1	1.794751	2.0	0.5571803553807743
s__Poseidonia_sp002714305--GB_GCA_002714305.1	0	1	2	3	1.687991	7.0	1.7772606607499684
s__Poseidonia_sp002725275--GB_GCA_002725275.1	0	0	3	3	1.610604	4.0	1.8626552523152806
s__Poseidonia_sp002726495--GB_GCA_002726495.1	1	0	0	1	1.733199	3.0	0.5769677919269512
s__Poseidonia_sp002728035--GB_GCA_002728035.1	2	0	0	2	1.838131	2.0	1.0880617322704422
s__Poseidonia_sp003602475--GB_GCA_003602475.1	2	0	0	2	1.747242	2.0	1.1446611287961255
s__Poseidonia_sp003602485--GB_GCA_003602485.1	1	0	0	1	1.712916	2.0	0.583799789365036
s__Poseidonia_sp016778305--GB_GCA_016778305.1	0	2	0	2	1.793462	5.0	1.1151616259502573
s__Poseidonia_sp018662715--GB_GCA_018662715.1	0	1	0	1	1.907171	3.0	0.5243368318834546
s__Poseidonia_sp8339u--GB_GCA_013330155.1	0	0	2	2	1.565837	2.0	1.2772721554031488
s__Poseidonibacter_lekithochrous--RS_GCF_013283835.1	6	2	0	8	3.568672	3.0	2.2417302570816258
s__Poseidonibacter_parvus--RS_GCF_001956695.1	7	0	0	7	2.816102	2.0	2.485705418340671
s__Poseidonibacter_sp002685075--GB_GCA_002685075.1	12	0	3	15	2.603364	2.0	5.761775917620432
s__Poseidonibacter_sp009208075--RS_GCF_009208075.1	5	6	12	23	2.858436	4.0	8.04635821827041
s__Povalibacter_sp023423935--GB_GCA_023423935.1	3	11	14	28	5.750866	5.0	4.868831928965133
s__Pradoshia_sp001183965--RS_GCF_001183965.1	5	0	0	5	3.607121	2.0	1.3861470130888318
s__Pradoshia_sp001685035--RS_GCF_008935075.1	3	2	0	5	3.817878	4.0	1.3096280184961384
s__Pragia_fontium--RS_GCF_900112475.1	7	0	1	8	3.972291	6.0	2.013951143055733
s__Prauserella_A_endophytica--RS_GCF_005146945.1	14	0	4	18	7.90852	3.0	2.276026361443102
s__Prauserella_A_marina--RS_GCF_002240355.1	11	0	1	12	6.980949	3.0	1.7189639975882935
s__Prauserella_B_muralis--RS_GCF_003202285.1	23	0	0	23	7.467757	2.0	3.079907393880117
s__Prauserella_rugosa--RS_GCF_000719975.1	7	0	0	7	5.279998	3.0	1.325758077938666
s__Prauserella_salsuginis--RS_GCF_024648885.1	7	0	1	8	5.644177	3.0	1.4173899932620824
s__Prevotella_albensis--RS_GCF_000426565.1	1	0	3	4	2.668851	2.0	1.498772318124916
s__Prevotella_amnii--RS_GCF_000378745.1	0	0	1	1	2.391937	5.0	0.4180712117417808
s__Prevotella_aurantiaca--RS_GCF_000614025.1	0	2	5	7	2.285026	6.0	3.0634224730922104
s__Prevotella_avicola--GB_GCA_000435635.1	1	1	0	2	2.376555	8.0	0.8415542665749371
s__Prevotella_baroniae--RS_GCF_000426585.1	0	3	1	4	3.024338	4.0	1.32260349207
s__Prevotella_bivia--RS_GCF_000262545.1	0	3	2	5	2.459295	9.0	2.033102982765386
s__Prevotella_brevis--RS_GCF_000621725.1	1	0	3	4	3.216972	2.0	1.2434052891974192
s__Prevotella_brunnea--RS_GCF_008016795.1	0	1	4	5	2.585079	3.0	1.9341768665483725
s__Prevotella_bryantii--RS_GCF_022024235.1	0	5	3	8	3.334969	16.0	2.3988228976041457
s__Prevotella_buccae--RS_GCF_000184945.1	0	7	2	9	3.252308	9.0	2.7672655849323
s__Prevotella_buccalis--RS_GCF_000177075.1	1	2	0	3	3.15203	6.0	0.9517675910445015
s__Prevotella_cerevisiae--RS_GCF_024054555.1	2	2	3	7	3.288379	3.0	2.1287084000962175
s__Prevotella_colorans--RS_GCF_003096815.1	0	0	3	3	2.24455	2.0	1.3365708048383864
s__Prevotella_conceptionensis--RS_GCF_000312305.1	0	4	1	5	3.903571	4.0	1.2808784571870218
s__Prevotella_copri--GB_GCA_025151535.1	0	43	12	55	3.66419	44.0	15.010138666390116
s__Prevotella_copri_A--RS_GCF_002224675.1	0	38	13	51	3.041328	110.0	16.768990388409275
s__Prevotella_copri_B--RS_GCF_009494135.1	1	33	8	42	3.470587	112.0	12.101699222638706
s__Prevotella_copri_C--GB_GCA_021640525.1	2	15	18	35	3.621738	7.0	9.663868562552013
s__Prevotella_copri_D--GB_GCA_021619875.1	2	4	6	12	3.575629	3.0	3.356052879087847
s__Prevotella_corporis--RS_GCF_000430525.1	0	1	2	3	2.778426	6.0	1.0797480299997193
s__Prevotella_denticola--RS_GCF_900454835.1	0	2	2	4	3.050207	17.0	1.311386407545455
s__Prevotella_disiens--RS_GCF_000613345.1	1	1	1	3	2.802641	6.0	1.0704189369954982
s__Prevotella_enoeca--RS_GCF_000613405.1	4	0	0	4	2.78402	2.0	1.4367712875625893
s__Prevotella_faecis--RS_GCF_018789675.1	1	2	4	7	2.875023	17.0	2.4347631305906074
s__Prevotella_histicola--RS_GCF_000613925.1	0	4	4	8	2.969307	24.0	2.6942313475837962
s__Prevotella_hominis--RS_GCF_004535825.1	1	25	27	53	3.292605	31.0	16.096677250991238
s__Prevotella_illustrans--RS_GCF_017426725.1	3	0	0	3	3.08895	2.0	0.9712038071189238
s__Prevotella_intermedia--RS_GCF_001953955.1	0	4	1	5	2.775833	35.0	1.8012610989205762
s__Prevotella_intestinalis--RS_GCF_013166595.1	5	5	0	10	2.336535	4.0	4.279841731452771
s__Prevotella_jejuni--RS_GCF_900187995.1	0	5	4	9	3.930832	7.0	2.2895916182630036
s__Prevotella_lacticifex--RS_GCF_019973375.1	2	3	2	7	4.180413	17.0	1.6744757037163553
s__Prevotella_lascolaii--RS_GCF_900079775.1	1	0	1	2	2.963557	6.0	0.6748646980638469
s__Prevotella_loescheii--RS_GCF_000378085.1	0	3	0	3	3.475052	4.0	0.8632964341253023
s__Prevotella_maculosa--RS_GCF_000382385.1	0	1	0	1	3.151214	4.0	0.3173380163962206
s__Prevotella_massiliensis--RS_GCF_016899955.1	1	0	0	1	3.458775	8.0	0.28911970278494553
s__Prevotella_melaninogenica--RS_GCF_000144405.1	0	12	6	18	3.083634	51.0	5.8372686252648665
s__Prevotella_melaninogenica_B--RS_GCF_018127965.1	0	1	4	5	3.334355	7.0	1.4995403908701983
s__Prevotella_mizrahii--RS_GCF_009695775.1	0	7	2	9	2.98826	6.0	3.011786123028117
s__Prevotella_multiformis--RS_GCF_000191065.1	0	0	5	5	3.025491	2.0	1.6526243178379971
s__Prevotella_multisaccharivorax--RS_GCF_000218235.1	0	2	1	3	2.858581	4.0	1.0494717483954452
s__Prevotella_nanceiensis--RS_GCF_000379965.1	0	1	1	2	2.464974	13.0	0.8113675844045413
s__Prevotella_nigrescens--RS_GCF_000220235.1	0	0	1	1	2.837965	13.0	0.35236516306578836
s__Prevotella_oris--RS_GCF_900637655.1	0	1	0	1	3.101169	10.0	0.32245904689489674
s__Prevotella_oryzae--RS_GCF_000585355.1	0	0	4	4	2.726204	2.0	1.4672416297533126
s__Prevotella_oulorum--RS_GCF_000613785.1	1	4	0	5	2.805893	5.0	1.7819638881454138
s__Prevotella_pallens--RS_GCF_000220255.1	0	0	2	2	2.606342	45.0	0.7673590035382923
s__Prevotella_paludivivens--RS_GCF_000373185.1	2	0	0	2	3.449113	2.0	0.5798592275753215
s__Prevotella_pectinovora--RS_GCF_000834015.1	1	7	4	12	2.849365	22.0	4.211464659669786
s__Prevotella_pleuritidis--RS_GCF_000613725.1	1	2	2	5	2.394927	4.0	2.0877463070899447
s__Prevotella_rara--RS_GCF_001275135.1	1	1	6	8	3.485124	7.0	2.295470692004072
s__Prevotella_rodentium--RS_GCF_013166575.1	2	1	2	5	3.427905	8.0	1.4586168519839378
s__Prevotella_ruminicola--RS_GCF_000025925.1	0	12	11	23	3.201075	16.0	7.185086260084503
s__Prevotella_ruminicola_C--RS_GCF_900107775.1	1	0	4	5	3.042944	2.0	1.6431455853278931
s__Prevotella_saccharolytica--RS_GCF_000614205.1	0	2	3	5	2.85349	3.0	1.752240239145748
s__Prevotella_salivae--RS_GCF_000185845.1	0	2	2	4	3.099908	13.0	1.2903608752259743
s__Prevotella_scopos--RS_GCF_018127785.1	4	0	0	4	3.209893	4.0	1.2461474572516902
s__Prevotella_seregens--RS_GCF_000518545.1	2	2	0	4	3.266753	4.0	1.2244574352575783
s__Prevotella_shahii--RS_GCF_000613445.1	0	1	2	3	3.277821	7.0	0.9152421685015747
s__Prevotella_sp000431975--GB_GCA_000431975.1	1	2	0	3	2.689493	4.0	1.1154518714121955
s__Prevotella_sp000433175--GB_GCA_000433175.1	1	0	1	2	2.483625	4.0	0.8052745482913081
s__Prevotella_sp000434975--RS_GCF_019052365.1	1	12	7	20	2.595682	47.0	7.705104092103732
s__Prevotella_sp000436035--GB_GCA_000436035.1	1	17	8	26	3.465405	17.0	7.502730561074391
s__Prevotella_sp000436595--RS_GCF_016899855.1	1	3	9	13	2.820069	7.0	4.609816284637007
s__Prevotella_sp000436695--GB_GCA_000436695.1	1	0	1	2	3.149457	3.0	0.6350301020144108
s__Prevotella_sp000436915--GB_GCA_000436915.1	1	7	6	14	2.706563	16.0	5.172611906687559
s__Prevotella_sp000467895--RS_GCF_018128065.1	0	2	0	2	3.193725	4.0	0.6262279939568999
s__Prevotella_sp000599605--RS_GCF_000599605.1	0	2	2	4	2.379466	5.0	1.6810494455478666
s__Prevotella_sp000702825--RS_GCF_000702825.1	1	0	4	5	3.552503	2.0	1.4074583469739503
s__Prevotella_sp001553265--RS_GCF_001553265.1	3	0	3	6	2.797873	2.0	2.144486186470937
s__Prevotella_sp002251245--RS_GCF_002251245.1	0	4	5	9	2.608472	7.0	3.45029580536038
s__Prevotella_sp002251295--RS_GCF_002251295.1	0	4	5	9	2.771902	25.0	3.246868035017111
s__Prevotella_sp002251365--RS_GCF_002251365.1	0	4	4	8	2.559184	15.0	3.1259964113561196
s__Prevotella_sp002251385--RS_GCF_002251385.1	2	8	2	12	2.48871	18.0	4.821775136516508
s__Prevotella_sp002251435--RS_GCF_002251435.1	0	5	18	23	2.817741	7.0	8.162567106061204
s__Prevotella_sp002265625--RS_GCF_002265625.1	0	16	11	27	3.194149	33.0	8.452955701189895
s__Prevotella_sp002297965--GB_GCA_002297965.1	3	0	2	5	2.699757	2.0	1.8520185335198687
s__Prevotella_sp002298545--GB_GCA_002298545.1	4	0	8	12	3.021498	2.0	3.9715399447558797
s__Prevotella_sp002299275--GB_GCA_945875635.1	0	0	4	4	1.999904	6.0	2.0000960046082215
s__Prevotella_sp002299635--GB_GCA_022769825.1	0	4	2	6	2.485074	9.0	2.414415023456042
s__Prevotella_sp002314055--GB_GCA_002314055.1	3	3	4	10	2.756063	9.0	3.62836408311421
s__Prevotella_sp002350805--GB_GCA_002350805.1	0	2	3	5	3.078411	8.0	1.6242145704391
s__Prevotella_sp002351725--GB_GCA_002351725.1	0	8	9	17	2.672655	8.0	6.3607162166459945
s__Prevotella_sp002353205--GB_GCA_002353205.1	4	0	4	8	2.060619	2.0	3.8823285624368213
s__Prevotella_sp002353225--GB_GCA_002353225.1	2	9	18	29	3.153733	6.0	9.195451866090123
s__Prevotella_sp002353295--GB_GCA_002353295.1	0	0	3	3	2.829807	2.0	1.060142970881053
s__Prevotella_sp002353485--GB_GCA_002353485.1	0	0	6	6	1.633776	2.0	3.6724740723330496
s__Prevotella_sp002353555--GB_GCA_002353555.1	1	0	2	3	2.268751	3.0	1.3223134667488852
s__Prevotella_sp002353585--GB_GCA_002353585.1	0	2	12	14	1.440361	8.0	9.719785525989666
s__Prevotella_sp002353825--GB_GCA_002353825.1	7	12	2	21	2.8905	4.0	7.265179034769072
s__Prevotella_sp002353975--GB_GCA_002353975.1	1	7	16	24	2.55664	4.0	9.387320858626948
s__Prevotella_sp002354095--GB_GCA_002354095.1	0	5	12	17	2.781334	6.0	6.1121749491431085
s__Prevotella_sp002372235--GB_GCA_002372235.1	1	0	8	9	1.99564	2.0	4.509831432522899
s__Prevotella_sp002372575--GB_GCA_002372575.1	0	1	5	6	1.883973	3.0	3.1847590172470626
s__Prevotella_sp002373375--GB_GCA_002373375.1	0	12	4	16	2.254017	12.0	7.098438033076059
s__Prevotella_sp002391185--GB_GCA_002391185.1	1	4	6	11	2.289336	10.0	4.804886657091838
s__Prevotella_sp002392645--GB_GCA_002392645.1	0	2	1	3	2.418145	3.0	1.2406203929044783
s__Prevotella_sp002392835--GB_GCA_002392835.1	2	0	3	5	3.154938	2.0	1.584817197675517
s__Prevotella_sp002394365--GB_GCA_002394365.1	2	4	11	17	2.236359	4.0	7.601641775761404
s__Prevotella_sp002394385--GB_GCA_002394385.1	1	1	2	4	2.845929	9.0	1.4055164412042607
s__Prevotella_sp002395135--GB_GCA_002395135.1	0	0	1	1	3.148646	2.0	0.3175968336866069
s__Prevotella_sp002409785--GB_GCA_002409785.1	0	8	0	8	2.521049	31.0	3.173282232911776
s__Prevotella_sp002437565--GB_GCA_002437565.1	2	1	2	5	1.905929	8.0	2.6233925817803287
s__Prevotella_sp002439605--GB_GCA_002439605.1	0	0	3	3	2.575024	2.0	1.1650376850856536
s__Prevotella_sp002440225--GB_GCA_002440225.1	2	0	4	6	2.508476	2.0	2.3918905343323993
s__Prevotella_sp002449845--GB_GCA_002449845.1	1	4	11	16	3.714193	3.0	4.307799837003624
s__Prevotella_sp002451555--GB_GCA_002451555.1	4	0	5	9	3.358521	2.0	2.6797509975373086
s__Prevotella_sp002480935--GB_GCA_002480935.1	0	0	1	1	2.862313	9.0	0.34936780149480506
s__Prevotella_sp002481295--GB_GCA_002481295.1	1	0	7	8	2.379315	4.0	3.3623122621426753
s__Prevotella_sp002933775--RS_GCF_002933775.1	0	0	3	3	1.968825	11.0	1.5237514761342426
s__Prevotella_sp003447235--GB_GCA_003447235.1	0	10	5	15	2.51119	35.0	5.973263671805001
s__Prevotella_sp003483565--GB_GCA_003483565.1	1	0	3	4	2.308992	2.0	1.7323576694938745
s__Prevotella_sp004554665--GB_GCA_004554665.1	0	2	0	2	2.57142	6.0	0.7777803703790124
s__Prevotella_sp004555245--GB_GCA_004555245.1	0	0	4	4	2.16489	8.0	1.8476689346802837
s__Prevotella_sp004557285--GB_GCA_004557285.1	0	0	1	1	1.963345	4.0	0.5093348341733114
s__Prevotella_sp004558865--GB_GCA_004558865.1	0	1	1	2	2.665051	6.0	0.7504546817302933
s__Prevotella_sp013166515--RS_GCF_013166515.1	1	3	2	6	2.851301	4.0	2.1043025622338716
s__Prevotella_sp013333285--GB_GCA_013333285.2	1	0	0	1	2.51289	3.0	0.3979481791881061
s__Prevotella_sp015060535--GB_GCA_015060535.1	0	2	21	23	2.742695	4.0	8.38591239638385
s__Prevotella_sp015074785--RS_GCF_015074785.1	1	38	10	49	3.687714	71.0	13.287364475661615
s__Prevotella_sp015256945--GB_GCA_015256945.1	1	0	0	1	2.260926	2.0	0.4422966519028044
s__Prevotella_sp016283605--GB_GCA_016283605.1	0	0	6	6	2.682477	2.0	2.236738656100313
s__Prevotella_sp016285055--GB_GCA_016285055.1	1	0	16	17	3.826004	2.0	4.443278156530939
s__Prevotella_sp016285075--GB_GCA_016285075.1	2	0	10	12	3.971848	2.0	3.0212636535939943
s__Prevotella_sp016302965--GB_GCA_016302965.1	1	0	2	3	2.417142	2.0	1.241135191891912
s__Prevotella_sp017400455--GB_GCA_017400455.1	2	0	8	10	2.535534	2.0	3.9439423805793963
s__Prevotella_sp017410365--GB_GCA_017410365.1	2	4	9	15	3.291703	5.0	4.556911726240187
s__Prevotella_sp017413085--GB_GCA_017413085.1	2	0	4	6	2.554433	2.0	2.34885784829745
s__Prevotella_sp017415455--GB_GCA_017415455.1	0	2	4	6	2.497392	3.0	2.402506294566492
s__Prevotella_sp017428055--GB_GCA_017428055.1	10	0	15	25	4.156778	2.0	6.01427355514295
s__Prevotella_sp017445845--GB_GCA_017445845.1	1	0	1	2	2.112203	2.0	0.9468786854293835
s__Prevotella_sp017449725--GB_GCA_017449725.1	1	2	7	10	1.912337	3.0	5.229203848484865
s__Prevotella_sp017458005--GB_GCA_017458005.1	2	0	20	22	2.280107	2.0	9.648669996627351
s__Prevotella_sp017458125--GB_GCA_017458125.1	2	0	17	19	2.924438	2.0	6.496974803363929
s__Prevotella_sp017471245--GB_GCA_017471245.1	4	0	7	11	3.248535	2.0	3.386141753128718
s__Prevotella_sp017474925--GB_GCA_017474925.1	1	0	6	7	2.280226	2.0	3.069871144351481
s__Prevotella_sp017475005--GB_GCA_017475005.1	0	0	2	2	1.28753	2.0	1.5533618634128912
s__Prevotella_sp017477435--GB_GCA_017477435.1	0	0	1	1	2.320315	2.0	0.43097596662522114
s__Prevotella_sp017478025--GB_GCA_017478025.1	5	0	10	15	2.929757	2.0	5.119878542827955
s__Prevotella_sp017479675--GB_GCA_017479675.1	1	1	2	4	1.725494	3.0	2.3181767076558946
s__Prevotella_sp017508965--GB_GCA_017508965.1	0	0	4	4	2.798909	2.0	1.4291282781969687
s__Prevotella_sp017548525--GB_GCA_017548525.1	7	0	5	12	2.860326	2.0	4.1953259873175295
s__Prevotella_sp017550455--GB_GCA_017550455.1	0	0	6	6	2.461393	2.0	2.4376440495280516
s__Prevotella_sp017627765--GB_GCA_017627765.1	0	0	2	2	2.131817	2.0	0.9381668313931262
s__Prevotella_sp017651265--GB_GCA_017651265.1	0	0	6	6	2.78937	3.0	2.151023349358457
s__Prevotella_sp017959365--GB_GCA_017959365.1	0	0	6	6	2.181903	2.0	2.7498930979058187
s__Prevotella_sp018053665--GB_GCA_018053665.1	0	2	1	3	2.006986	4.0	1.494778737868625
s__Prevotella_sp018054505--GB_GCA_018054505.1	0	0	5	5	1.943456	2.0	2.5727364036026543
s__Prevotella_sp021204905--GB_GCA_021204905.1	0	1	13	14	1.964786	3.0	7.125457937912832
s__Prevotella_sp021636625--GB_GCA_021636625.1	2	0	13	15	3.426642	2.0	4.37746341753822
s__Prevotella_sp022486815--GB_GCA_022486815.1	1	3	2	6	2.933307	4.0	2.0454729082226986
s__Prevotella_sp022641735--GB_GCA_022641735.1	2	0	0	2	2.562169	2.0	0.7805886340830758
s__Prevotella_sp022732315--GB_GCA_022732315.1	0	3	8	11	2.546128	4.0	4.320285547309483
s__Prevotella_sp022771625--GB_GCA_022771625.1	0	8	14	22	3.161642	5.0	6.958409585905045
s__Prevotella_sp022773825--GB_GCA_022773825.1	1	0	0	1	2.24175	2.0	0.4460800713728114
s__Prevotella_sp022781445--GB_GCA_022781445.1	1	0	0	1	2.274721	2.0	0.43961435270523286
s__Prevotella_sp022788105--GB_GCA_022788105.1	1	1	4	6	2.391286	3.0	2.5091101608088704
s__Prevotella_sp900100635--RS_GCF_022024175.1	0	24	7	31	3.470215	15.0	8.933164083493386
s__Prevotella_sp900110085--RS_GCF_900110085.1	1	0	4	5	3.438961	2.0	1.4539275089191184
s__Prevotella_sp900110895--RS_GCF_900110895.1	0	0	2	2	2.886813	3.0	0.6928055263711227
s__Prevotella_sp900115435--RS_GCF_900115435.1	0	1	14	15	2.617498	9.0	5.730663404518361
s__Prevotella_sp900119285--GB_GCA_900119285.1	0	0	3	3	2.776362	2.0	1.080550735098665
s__Prevotella_sp900199555--GB_GCA_900199555.1	0	0	5	5	2.370967	3.0	2.108844197325395
s__Prevotella_sp900199655--GB_GCA_900199655.1	3	0	0	3	3.281063	2.0	0.9143378228336365
s__Prevotella_sp900290275--RS_GCF_900290275.1	1	12	15	28	2.982601	28.0	9.38777932415365
s__Prevotella_sp900313215--RS_GCF_009495355.1	0	19	32	51	2.817135	60.0	18.103498767364716
s__Prevotella_sp900313615--GB_GCA_900313615.1	0	0	6	6	2.916687	6.0	2.0571285160183455
s__Prevotella_sp900313805--GB_GCA_900313805.1	0	0	1	1	1.627016	2.0	0.614622105744504
s__Prevotella_sp900314365--GB_GCA_900314365.1	0	0	1	1	2.772326	2.0	0.36070793983102994
s__Prevotella_sp900314455--GB_GCA_900314455.1	0	0	4	4	2.452977	2.0	1.630671628800433
s__Prevotella_sp900314655--GB_GCA_900314655.1	3	11	10	24	3.495566	9.0	6.865840896724593
s__Prevotella_sp900314715--GB_GCA_900314715.1	0	12	9	21	3.664404	11.0	5.730809157505559
s__Prevotella_sp900314755--GB_GCA_900314755.1	0	12	14	26	2.849023	15.0	9.125935452258547
s__Prevotella_sp900314915--RS_GCF_019551475.1	0	2	7	9	2.16541	18.0	4.156256782780166
s__Prevotella_sp900314935--GB_GCA_900314935.1	0	12	10	22	2.927872	13.0	7.513989682609076
s__Prevotella_sp900314985--GB_GCA_900314985.1	0	8	14	22	3.05753	10.0	7.19535049533447
s__Prevotella_sp900314995--GB_GCA_900314995.1	0	10	21	31	3.455073	10.0	8.972314043726428
s__Prevotella_sp900315035--GB_GCA_900315035.1	1	0	7	8	3.414015	2.0	2.3432820301023867
s__Prevotella_sp900315075--GB_GCA_900315075.1	0	2	4	6	4.507126	3.0	1.33122526417056
s__Prevotella_sp900315095--GB_GCA_900315095.1	0	0	8	8	2.800678	16.0	2.856451187890932
s__Prevotella_sp900315105--GB_GCA_900315105.1	3	0	11	14	3.49004	2.0	4.011415341944505
s__Prevotella_sp900315455--GB_GCA_900315455.1	0	3	3	6	3.814577	12.0	1.5729135891083075
s__Prevotella_sp900315525--GB_GCA_900315525.1	0	3	17	20	3.286769	8.0	6.08500323570047
s__Prevotella_sp900315545--GB_GCA_900315545.1	0	0	1	1	2.108797	7.0	0.4742040129988804
s__Prevotella_sp900315565--GB_GCA_900315565.1	2	1	1	4	3.328013	3.0	1.2019183819293975
s__Prevotella_sp900315635--GB_GCA_900315635.1	3	2	1	6	2.753902	3.0	2.1787267666024426
s__Prevotella_sp900315695--GB_GCA_900315695.1	0	0	7	7	2.791935	5.0	2.507221693914794
s__Prevotella_sp900315745--GB_GCA_900315745.1	0	0	7	7	4.191822	5.0	1.6699182360319689
s__Prevotella_sp900315765--GB_GCA_900315765.1	2	5	5	12	3.173776	5.0	3.780985173496806
s__Prevotella_sp900315775--GB_GCA_900315775.1	0	16	15	31	2.060601	27.0	15.044154593732605
s__Prevotella_sp900315835--GB_GCA_900315835.1	1	7	3	11	2.681087	8.0	4.102813523022565
s__Prevotella_sp900315955--GB_GCA_900315955.1	0	10	5	15	3.195425	13.0	4.694211255153853
s__Prevotella_sp900316015--GB_GCA_900316015.1	0	2	2	4	3.322917	8.0	1.2037616347323752
s__Prevotella_sp900316265--GB_GCA_900316265.1	1	15	16	32	2.728242	10.0	11.729164788167619
s__Prevotella_sp900316285--GB_GCA_900316285.1	0	3	8	11	3.692529	20.0	2.9789881135666096
s__Prevotella_sp900316295--GB_GCA_900316295.1	0	8	7	15	2.233436	8.0	6.716109169906816
s__Prevotella_sp900316475--GB_GCA_900316475.1	1	9	15	25	3.292039	4.0	7.594077712931105
s__Prevotella_sp900316565--GB_GCA_900316565.1	0	3	1	4	2.411798	9.0	1.658513689786624
s__Prevotella_sp900316645--GB_GCA_900316645.1	0	24	35	59	2.696441	17.0	21.880693847927695
s__Prevotella_sp900316685--GB_GCA_900316685.1	0	1	1	2	3.266496	3.0	0.6122768863026313
s__Prevotella_sp900316985--GB_GCA_900316985.1	0	5	10	15	3.25677	6.0	4.605790399690491
s__Prevotella_sp900317305--GB_GCA_900317305.1	1	1	6	8	3.737935	9.0	2.1402191316863455
s__Prevotella_sp900317405--GB_GCA_900317405.1	0	2	12	14	2.552312	4.0	5.485222809750532
s__Prevotella_sp900317545--GB_GCA_900317545.1	0	0	1	1	3.178284	4.0	0.3146351930790326
s__Prevotella_sp900317685--GB_GCA_900317685.1	4	8	4	16	3.217912	11.0	4.972168288007876
s__Prevotella_sp900318395--GB_GCA_900318395.1	0	2	21	23	3.182123	4.0	7.227878997763443
s__Prevotella_sp900318555--GB_GCA_900318555.1	2	13	30	45	3.353786	6.0	13.417671849068485
s__Prevotella_sp900318585--GB_GCA_900318585.1	2	0	2	4	3.124929	2.0	1.280029082260749
s__Prevotella_sp900318625--GB_GCA_900318625.1	1	16	8	25	2.171598	38.0	11.51225963553107
s__Prevotella_sp900318685--GB_GCA_900318685.1	1	5	10	16	4.087105	4.0	3.914751394936024
s__Prevotella_sp900318795--GB_GCA_900318795.1	0	8	31	39	2.810551	13.0	13.87628262216199
s__Prevotella_sp900318815--GB_GCA_900318815.1	7	0	15	22	4.119111	2.0	5.34095827958994
s__Prevotella_sp900318855--GB_GCA_900318855.1	0	0	1	1	2.819923	4.0	0.3546196119539434
s__Prevotella_sp900318885--GB_GCA_900318885.1	1	0	16	17	3.155643	2.0	5.38717465822338
s__Prevotella_sp900318915--GB_GCA_900318915.1	0	3	2	5	3.209522	9.0	1.557864379804843
s__Prevotella_sp900319305--GB_GCA_900319305.1	0	0	1	1	2.631892	2.0	0.3799548005769234
s__Prevotella_sp900319715--GB_GCA_900319715.1	0	4	15	19	3.29172	9.0	5.772058376775667
s__Prevotella_sp900319895--GB_GCA_900319895.1	0	0	1	1	1.7223	2.0	0.5806189397898159
s__Prevotella_sp900319905--GB_GCA_900319905.1	0	7	2	9	2.869746	7.0	3.1361660579019883
s__Prevotella_sp900320045--GB_GCA_900320045.1	0	6	9	15	2.391513	5.0	6.272179996512667
s__Prevotella_sp900320255--GB_GCA_900320255.1	0	14	20	34	2.867423	7.0	11.857336709651838
s__Prevotella_sp900320445--RS_GCF_023217965.1	0	5	20	25	2.392485	5.0	10.449386307542158
s__Prevotella_sp900320585--GB_GCA_900320585.1	0	0	2	2	3.487601	5.0	0.5734600947757499
