gtdb_species_clade_id,total_clusters,annotated_clusters,cog_annotated_clusters,cog_fraction,any_anno_fraction,species_lifestyle,phylum
s__CAG-103_sp900317855--GB_GCA_900317855.1,6077,3653,3411,0.561296692446931,0.6011189731775547,host_associated,p__Bacillota_A
s__Lelliottia_amnigena--GB_GCA_900635465.1,10289,7939,7042,0.6844202546408786,0.7716007386529303,free_living,p__Pseudomonadota
s__Huberarchaeum_crystalense--GB_GCA_002789275.1,1008,331,316,0.3134920634920635,0.32837301587301587,free_living,p__Huberarchaeota
s__Bacillus_J_thermoamylovorans--RS_GCF_000751775.1,10076,6596,5956,0.5911075823739579,0.6546248511314013,host_associated,p__Bacillota
s__Enterobacter_bugandensis--RS_GCF_900324475.1,23555,15378,12926,0.5487582254298451,0.65285502016557,host_associated,p__Pseudomonadota
s__Rhodococcus_rhodochrous--RS_GCF_900187265.1,12146,9393,8439,0.694796640869422,0.7733410176189692,free_living,p__Actinomycetota
s__Wohlfahrtiimonas_chitiniclastica--RS_GCF_000375345.1,3899,2899,2697,0.6917158245704027,0.7435239805078225,host_associated,p__Pseudomonadota
s__Burkholderia_diffusa_B--RS_GCF_001718315.1,9457,7985,7252,0.7668393782383419,0.8443481019350746,free_living,p__Pseudomonadota
s__Escherichia_ruysiae--GB_GCA_021307345.1,15235,9672,8501,0.5579914670167377,0.6348539547095504,host_associated,p__Pseudomonadota
s__Pantoea_dispersa--RS_GCF_014155765.1,18422,13157,11925,0.6473238519161871,0.7142004125502117,host_associated,p__Pseudomonadota
s__Fonsibacter_ubiquis--RS_GCF_002688585.1,6056,3106,3062,0.5056142668428005,0.5128797886393659,free_living,p__Pseudomonadota
s__Acinetobacter_nosocomialis--RS_GCF_000368085.1,36410,17964,14017,0.3849766547651744,0.49338093930238947,host_associated,p__Pseudomonadota
s__Enterocloster_citroniae--RS_GCF_000233455.1,13475,10252,9029,0.6700556586270872,0.7608163265306123,host_associated,p__Bacillota_A
s__Campylobacter_D_coli--RS_GCF_000254135.1,27979,8827,7980,0.2852139104328246,0.31548661496122093,host_associated,p__Campylobacterota
s__Mixta_calida--RS_GCF_002953215.1,9513,6933,6218,0.6536318721749186,0.728792179123305,host_associated,p__Pseudomonadota
s__Seramator_thermalis--RS_GCF_004138125.1,5681,3757,3554,0.625594085548319,0.6613272311212814,free_living,p__Bacteroidota
s__UBA10438_sp002426145--GB_GCA_016707005.1,8913,3040,2869,0.3218893750701223,0.34107483451138787,free_living,p__Bacteroidota
s__JABJGH01_sp018662365--GB_GCA_018662365.1,4231,2782,2677,0.6327109430394706,0.6575277712124793,free_living,p__Chloroflexota
s__CF-162_sp022561635--GB_GCA_022561635.1,4433,2529,2477,0.558763816828333,0.5704940221069253,free_living,p__Chloroflexota
s__Bacillus_A_toyonensis--RS_GCF_000496285.1,48378,21478,17850,0.3689693662408533,0.44396213154739755,host_associated,p__Bacillota
s__Helicobacter_pylori_CJ--RS_GCF_003637685.1,9098,3591,3139,0.34502088371070566,0.3947021323367773,host_associated,p__Campylobacterota
s__Bradyrhizobium_sp023073715--RS_GCF_023073715.1,15233,10642,9083,0.5962712532002888,0.6986148493402482,host_associated,p__Pseudomonadota
s__TMED112_sp003280455--GB_GCA_023703535.1,2215,1432,1387,0.6261851015801354,0.6465011286681716,free_living,p__Pseudomonadota
s__Sharpea_azabuensis--RS_GCF_000702165.1,9590,5599,5267,0.5492179353493222,0.5838373305526591,host_associated,p__Bacillota
s__Butyrivibrio_A_crossotus--GB_GCA_025148445.1,13511,8318,7111,0.5263118940122863,0.6156465102509067,host_associated,p__Bacillota_A
s__Alistipes_finegoldii--RS_GCF_000265365.1,10555,6962,5951,0.5638086215063951,0.6595926101373757,host_associated,p__Bacteroidota
s__Eggerthella_lenta--RS_GCF_000024265.1,14630,7166,6447,0.44066985645933016,0.48981544771018454,host_associated,p__Actinomycetota
s__Rhizobium_sp017741935--RS_GCF_017741935.1,11132,8908,7955,0.7146065397053539,0.8002155946819979,host_associated,p__Pseudomonadota
s__UBA12189_sp014189895--GB_GCA_014189895.1,2049,1336,1317,0.6427525622254758,0.6520253782332845,free_living,p__Acidobacteriota
s__Evtepia_sp004556345--GB_GCA_004556345.1,5895,3706,3410,0.5784563189143341,0.628668363019508,host_associated,p__Bacillota_A
s__Bacteroides_sp900552405--RS_GCF_020091405.1,14851,11033,9502,0.6398222341929837,0.7429129351558817,host_associated,p__Bacteroidota
s__Ligilactobacillus_ruminis--RS_GCF_900113455.1,9476,5259,4827,0.5093921485859012,0.5549810046433095,host_associated,p__Bacillota
s__LGRT01_sp001642945--GB_GCA_001642945.1,10078,5872,5691,0.5646953760666799,0.5826552887477674,free_living,p__Pseudomonadota
s__Brevundimonas_sp005484585--RS_GCF_005484585.1,8627,5617,5005,0.5801553263011475,0.6510953981685407,free_living,p__Pseudomonadota
s__Cronobacter_sakazakii--RS_GCF_000982825.1,42423,20437,17576,0.4143035617471654,0.4817433939136789,host_associated,p__Pseudomonadota
s__Kocuria_rhizophila_A--RS_GCF_000010285.1,5064,3581,3287,0.6490916271721959,0.7071484992101106,host_associated,p__Actinomycetota
s__Clostridium_G_cochlearium--RS_GCF_900187165.1,5727,4219,3769,0.6581107036843025,0.7366858739305047,host_associated,p__Bacillota_A
s__Burkholderia_arboris--RS_GCF_902499125.1,23750,14844,13761,0.5794105263157895,0.6250105263157895,free_living,p__Pseudomonadota
s__Finegoldia_magna_H--RS_GCF_000010185.1,4425,3295,3037,0.6863276836158192,0.7446327683615819,host_associated,p__Bacillota_A
s__Campylobacter_D_lari_C--RS_GCF_001017575.1,6062,3336,2995,0.49406136588584626,0.5503134279115803,free_living,p__Campylobacterota
s__Mesorhizobium_japonicum--RS_GCF_000009625.1,12260,9706,8909,0.7266721044045678,0.7916802610114192,host_associated,p__Pseudomonadota
s__Stutzerimonas_phenolilytica--RS_GCF_021432765.1,6868,5732,5196,0.7565521258008153,0.8345952242283052,free_living,p__Pseudomonadota
s__Alloprevotella_sp900540885--GB_GCA_900540885.1,7397,3655,3264,0.4412599702582128,0.4941192375287279,host_associated,p__Bacteroidota
s__Prochlorococcus_A_sp000635495--GB_GCA_000635495.1,21086,7804,7309,0.34662809447026466,0.3701033861329792,free_living,p__Cyanobacteriota
s__Chlorobium_sp903820085--GB_GCA_903820085.1,3348,2454,2272,0.6786140979689367,0.7329749103942652,free_living,p__Bacteroidota
s__Fusobacterium_A_varium--RS_GCF_900637705.1,7096,4749,4098,0.5775084554678692,0.669250281848929,host_associated,p__Fusobacteriota
s__Parabacteroides_goldsteinii--RS_GCF_000969835.1,23794,15957,13596,0.5714045557703623,0.6706312515760275,host_associated,p__Bacteroidota
s__CAG-485_sp002493045--GB_GCA_003762615.1,6535,4234,3764,0.5759755164498852,0.6478959449120122,host_associated,p__Bacteroidota
s__Halopseudomonas_aestusnigri--RS_GCF_002197985.1,14434,8837,8202,0.5682416516558126,0.6122350006928087,free_living,p__Pseudomonadota
s__TMED2_sp002168225--GB_GCA_002168225.1,7576,3960,3716,0.4904963041182682,0.5227032734952481,free_living,p__Pseudomonadota
s__Comamonas_aquatica--RS_GCF_000739875.1,8704,6287,5817,0.6683134191176471,0.7223115808823529,free_living,p__Pseudomonadota
s__Leptospira_kirschneri--RS_GCF_000243695.2,9408,3171,2941,0.3126062925170068,0.33705357142857145,host_associated,p__Spirochaetota
s__Methanothrix_A_sp001602645--GB_GCA_001602645.1,4915,2569,2435,0.49542217700915564,0.5226856561546287,free_living,p__Halobacteriota
s__Heyndrickxia_oleronia--RS_GCF_017809215.1,10661,7514,6600,0.6190788856580058,0.7048119313385236,host_associated,p__Bacillota
s__Vibrio_tasmaniensis_A--RS_GCF_000272405.2,10293,7608,6533,0.634703196347032,0.7391431069658991,free_living,p__Pseudomonadota
s__Ursidibacter_maritimus--RS_GCF_009761395.1,3181,2049,1985,0.6240176045268784,0.6441370638164099,host_associated,p__Pseudomonadota
s__Rothia_mucilaginosa--RS_GCF_000175615.1,10710,4336,3867,0.3610644257703081,0.40485527544351074,host_associated,p__Actinomycetota
s__Ga6A1_sp900102385--GB_GCA_900102385.1,17320,7911,7246,0.4183602771362587,0.4567551963048499,host_associated,p__Bacteroidota
s__Agrobacterium_rhizogenes_A--GB_GCA_002005205.3,9280,7735,6969,0.7509698275862069,0.8335129310344828,host_associated,p__Pseudomonadota
s__Chlorobium_sp903994455--GB_GCA_903994455.1,5804,3473,3151,0.5429014472777395,0.5983804272915231,free_living,p__Bacteroidota
s__Turicibacter_bilis--RS_GCF_024499055.1,8105,4656,4360,0.5379395434916718,0.5744602097470697,host_associated,p__Bacillota
s__Streptococcus_oralis_H--RS_GCF_001983955.1,3145,2691,2286,0.7268680445151033,0.855643879173291,host_associated,p__Bacillota
s__Leuconostoc_citreum--RS_GCF_004354555.1,6789,4622,3801,0.5598762704374723,0.6808071880983945,host_associated,p__Bacillota
s__Sphingomonas_aquatilis--RS_GCF_014196115.1,14951,9282,8082,0.5405658484382315,0.6208280382583105,host_associated,p__Pseudomonadota
s__Anoxybacillus_flavithermus_G--RS_GCF_002197485.1,6971,5075,4495,0.6448142303830153,0.7280160665614689,free_living,p__Bacillota
s__Lactobacillus_acetotolerans--RS_GCF_001436775.1,3129,2377,2230,0.7126877596676254,0.7596676254394376,host_associated,p__Bacillota
s__Qipengyuania_flava--RS_GCF_011762005.1,7210,5215,4735,0.6567267683772539,0.7233009708737864,free_living,p__Pseudomonadota
s__Aeromonas_allosaccharophila--RS_GCF_000819685.1,10142,7567,6947,0.6849733780319464,0.7461053046736343,host_associated,p__Pseudomonadota
s__Bin134_sp009842675--GB_GCA_009842675.1,6223,3990,3775,0.606620600996304,0.641169853768279,host_associated,p__Actinomycetota
s__UBA12225_sp002347925--GB_GCA_002347925.1,16304,5099,5011,0.30734789008832186,0.31274533856722275,free_living,p__Chloroflexota
s__SFMI01_sp004556155--GB_GCA_004556155.1,5714,3229,3107,0.5437521876093805,0.5651032551627582,host_associated,p__Bacillota_A
s__Lachnospira_sp000437735--RS_GCF_020564355.1,7084,4783,4257,0.6009316770186336,0.6751835121400339,host_associated,p__Bacillota_A
s__CAG-582_sp000435515--GB_GCA_000435515.1,3387,1426,1349,0.3982875701210511,0.4210215529967523,host_associated,p__Bacillota
s__Sphingomonas_sanguinis_B--RS_GCF_001476905.1,12115,7562,6759,0.5579034255055716,0.6241848947585638,host_associated,p__Pseudomonadota
s__Erwinia_aphidicola--RS_GCF_014773485.1,9659,7217,6635,0.6869241122269386,0.7471787969769127,host_associated,p__Pseudomonadota
s__Vibrio_cholerae--RS_GCF_000621645.1,88318,32411,27705,0.3136959623179873,0.3669806834393895,host_associated,p__Pseudomonadota
s__Terraquivivens_tengchongensis--GB_GCA_023268355.1,2471,1412,1362,0.5511938486442736,0.5714285714285714,free_living,p__Thermoproteota
s__Shewanella_baltica--RS_GCF_900456975.1,14471,9979,8377,0.5788819017345035,0.6895860686891023,host_associated,p__Pseudomonadota
s__Actinobacillus_suis--RS_GCF_000739435.1,3728,2940,2803,0.7518776824034334,0.7886266094420601,host_associated,p__Pseudomonadota
s__Enterococcus_B_mundtii--RS_GCF_002813755.1,6229,4577,3740,0.6004174024723069,0.7347888906726602,host_associated,p__Bacillota
s__Ureaplasma_urealyticum--RS_GCF_000169535.1,1288,688,635,0.49301242236024845,0.5341614906832298,host_associated,p__Bacillota
s__Blautia_A_sp900066335--RS_GCF_003461955.1,8183,5907,5368,0.6559941341806184,0.7218623976536722,host_associated,p__Bacillota_A
s__UBA4372_sp900313335--GB_GCA_900313335.1,4737,2761,2607,0.5503483217226093,0.5828583491661389,host_associated,p__Bacteroidota
s__Faecenecus_gallistercoris--GB_GCA_003149915.1,3116,1485,1362,0.43709884467265725,0.4765725288831836,host_associated,p__Bacillota
s__Staphylococcus_ureilyticus--RS_GCF_002902235.1,9284,5790,5096,0.5489013356311935,0.6236535975872469,host_associated,p__Bacillota
s__UBA10348_sp002469915--GB_GCA_002469915.1,6735,3764,3576,0.5309576837416481,0.5588715664439495,free_living,p__Bacteroidota
s__Phenylobacterium_sp020401865--GB_GCA_020401865.1,15249,7804,7420,0.48658928454324873,0.5117712636894223,free_living,p__Pseudomonadota
s__Vibrio_furnissii--RS_GCF_000176175.1,12258,7826,7030,0.5735030184369392,0.6384402023168543,host_associated,p__Pseudomonadota
s__Borreliella_garinii--RS_GCF_001922545.1,11110,1420,1373,0.12358235823582359,0.1278127812781278,host_associated,p__Spirochaetota
s__CAG-103_sp900757655--GB_GCA_900757655.1,5090,3177,3041,0.5974459724950885,0.6241650294695481,host_associated,p__Bacillota_A
s__Limisoma_sp000437795--GB_GCA_022009815.1,14963,7027,6260,0.41836530107598746,0.4696250751854575,host_associated,p__Bacteroidota
s__Prevotella_sp900314755--GB_GCA_900314755.1,8581,5018,4522,0.526978207668104,0.5847803286330264,host_associated,p__Bacteroidota
s__Parabacteroides_distasonis--RS_GCF_000012845.1,55008,30108,25500,0.46356893542757416,0.5473385689354275,host_associated,p__Bacteroidota
s__Bifidobacterium_sp002742445--RS_GCF_002742445.1,5354,3532,3186,0.595069107209563,0.6596936869630183,host_associated,p__Actinomycetota
s__CAG-1138_sp000434675--GB_GCA_000434675.1,3494,1909,1818,0.5203205495134516,0.5463651974813967,host_associated,p__Bacillota_A
s__Alteriqipengyuania_bathyomarina--RS_GCF_021021475.1,5801,4624,4112,0.708843302878814,0.7971039475952422,free_living,p__Pseudomonadota
s__Leuconostoc_lactis--RS_GCF_014651235.1,4427,3225,2836,0.6406144115653942,0.7284843008809577,host_associated,p__Bacillota
s__Bifidobacterium_piotii--RS_GCF_003397585.1,3510,2103,1893,0.5393162393162393,0.5991452991452991,host_associated,p__Actinomycetota
s__Glaesserella_parasuis--RS_GCF_002015085.1,10705,4747,4348,0.4061653432975245,0.44343764595983187,host_associated,p__Pseudomonadota
s__Liberibacter_asiaticus--RS_GCF_000590865.3,2275,1384,1335,0.5868131868131868,0.6083516483516483,host_associated,p__Pseudomonadota
s__Pseudomonas_E_cyclaminis--RS_GCF_015163715.1,11024,8438,7584,0.6879535558780842,0.7654208998548622,host_associated,p__Pseudomonadota
s__Vibrio_breoganii--RS_GCF_001677275.1,11763,7801,7017,0.5965314970670748,0.6631811612683839,free_living,p__Pseudomonadota
s__Kocuria_marina--GB_GCA_014652975.1,7264,4653,4256,0.5859030837004405,0.6405561674008811,host_associated,p__Actinomycetota
s__Fusicatenibacter_sp900543115--GB_GCA_016899975.1,7001,4947,4555,0.6506213398085988,0.7066133409512927,host_associated,p__Bacillota_A
s__Rhodoferax_C_sp903886275--GB_GCA_903886275.1,6987,5120,4876,0.6978674681551452,0.732789466151424,free_living,p__Pseudomonadota
s__CAIKVZ01_sp903838565--GB_GCA_903838565.1,10094,6499,6253,0.6194769169803844,0.6438478303942936,free_living,p__Pseudomonadota
s__Azospirillum_baldaniorum--RS_GCF_003119195.2,14142,8898,8335,0.5893791542921794,0.6291896478574459,host_associated,p__Pseudomonadota
s__Mycoplana_sp900469965--GB_GCA_900469965.1,7610,6102,5549,0.7291721419185283,0.8018396846254928,host_associated,p__Pseudomonadota
s__Alteromonas_aggregata--RS_GCF_900129565.1,12455,7658,7056,0.5665194700923324,0.6148534725010036,free_living,p__Pseudomonadota
s__UBA509_sp002498845--GB_GCA_002498845.1,6921,3027,2857,0.41280161826325673,0.43736454269614217,free_living,p__Thermoplasmatota
s__Gemmiger_sp900539695--GB_GCA_900539695.1,5548,3829,3577,0.6447368421052632,0.6901586157173756,host_associated,p__Bacillota_A
s__UBA8309_sp016780765--GB_GCA_016780765.1,7440,4111,3995,0.5369623655913979,0.5525537634408603,free_living,p__Pseudomonadota
s__CAG-433_sp000433675--GB_GCA_000433675.1,4047,1625,1513,0.37385717815665925,0.4015319990116135,host_associated,p__Bacillota
s__UBA9611_sp022563275--GB_GCA_022563275.1,7598,4039,3943,0.5189523558831272,0.5315872598052119,free_living,p__Chloroflexota
s__Erwinia_persicina--RS_GCF_001571305.1,7302,6122,5595,0.766228430566968,0.8384004382360997,host_associated,p__Pseudomonadota
s__Acinetobacter_bereziniae--RS_GCF_000368925.1,20297,12252,9275,0.4569640833620732,0.6036360053209834,host_associated,p__Pseudomonadota
s__Hominisplanchenecus_faecis--RS_GCF_020687205.1,11898,7697,6941,0.5833753572028912,0.6469154479744494,host_associated,p__Bacillota_A
s__Wolbachia_sp000306885--RS_GCF_000306885.1,2688,1065,1059,0.3939732142857143,0.39620535714285715,host_associated,p__Pseudomonadota
s__PFJX01_sp903835655--GB_GCA_903835655.1,10175,5619,5346,0.5254054054054054,0.5522358722358722,free_living,p__Pseudomonadota
s__F1-60-MAGs149_sp903960645--GB_GCA_903960645.1,7979,3696,3614,0.4529389647825542,0.46321594184734927,free_living,p__Actinomycetota
s__Fusobacterium_C_necrophorum--RS_GCF_004006635.1,9287,5376,4665,0.5023150640680522,0.578873694411543,host_associated,p__Fusobacteriota
s__Dorea_A_longicatena_B--RS_GCF_024168045.1,15179,10784,9546,0.6288951841359773,0.7104552342051519,host_associated,p__Bacillota_A
s__Lactobacillus_delbrueckii--RS_GCF_001433875.1,18174,7901,7326,0.4031033344338065,0.43474193903378455,host_associated,p__Bacillota
s__Cryptobacteroides_sp000432515--GB_GCA_000432515.1,11084,5949,5245,0.4732046192710213,0.5367195958137856,host_associated,p__Bacteroidota
s__UBA2868_sp004552595--GB_GCA_004552595.1,6225,3537,3248,0.5217670682730924,0.5681927710843373,host_associated,p__Bacillota_A
s__Achromobacter_xylosoxidans--RS_GCF_001457475.1,30998,17843,15862,0.5117104329311568,0.5756177817923737,host_associated,p__Pseudomonadota
s__Proteus_vulgaris--GB_GCA_901472505.1,7874,5724,4971,0.6313182626365252,0.7269494538989077,host_associated,p__Pseudomonadota
s__Leptolyngbya_boryana--RS_GCF_000353285.1,9193,7112,6144,0.6683346024148809,0.7736321113891004,free_living,p__Cyanobacteriota
s__Bradyrhizobium_sp011516635--RS_GCF_011516635.5,32703,20473,17096,0.5227654955202886,0.6260281931321285,host_associated,p__Pseudomonadota
s__Citrobacter_A_sedlakii--RS_GCF_000759835.1,7895,6800,6074,0.7693476884103864,0.8613046231792274,host_associated,p__Pseudomonadota
s__Exiguobacterium_aurantiacum_A--RS_GCF_001766415.1,6551,4627,4079,0.6226530300717448,0.7063043810105327,free_living,p__Bacillota
s__Fusicatenibacter_saccharivorans--RS_GCF_015557635.1,29018,16892,14888,0.5130608587773107,0.5821214418636709,host_associated,p__Bacillota_A
s__Limosilactobacillus_coleohominis--RS_GCF_016901675.1,4775,3230,2913,0.6100523560209424,0.6764397905759162,host_associated,p__Bacillota
s__Eubacterium_Q_sp900316715--GB_GCA_900316715.1,7954,4678,4327,0.5440030173497611,0.5881317576062358,host_associated,p__Bacillota_A
s__Granulicatella_adiacens--GB_GCA_025150565.1,4370,3028,2667,0.6102974828375286,0.6929061784897025,host_associated,p__Bacillota
s__Methanomethylophilus_alvus--RS_GCF_000300255.2,3252,1982,1797,0.5525830258302583,0.6094710947109471,host_associated,p__Thermoplasmatota
s__Prevotella_hominis--RS_GCF_004535825.1,22156,10996,9571,0.43198230727568154,0.4962989709333815,host_associated,p__Bacteroidota
s__Desulfovibrio_desulfuricans--RS_GCF_000420465.1,9905,5503,4862,0.49086320040383646,0.55557799091368,host_associated,p__Desulfobacterota
s__Neorhizobium_galegae_C--GB_GCA_000985875.1,8742,7355,6559,0.7502859757492565,0.8413406543125143,host_associated,p__Pseudomonadota
s__Staphylococcus_equorum--RS_GCF_900458565.1,11078,6803,5959,0.5379129806824337,0.6141000180538003,host_associated,p__Bacillota
s__Streptobacillus_moniliformis--RS_GCF_000024565.1,5483,2006,1891,0.3448841874886011,0.3658581068757979,host_associated,p__Fusobacteriota
s__Wolbachia_sp013096535--RS_GCF_013096535.2,4095,1735,1667,0.4070818070818071,0.4236874236874237,host_associated,p__Pseudomonadota
s__Porcincola_sp902800805--GB_GCA_902761585.1,11031,6290,5877,0.5327712809355453,0.5702112229172333,host_associated,p__Bacillota_A
s__Sphingobium_xenophagum--RS_GCF_000367345.1,17713,13347,11554,0.652289279060577,0.753514367978321,free_living,p__Pseudomonadota
s__Rhodoferax_sp903828665--GB_GCA_903828665.1,15724,9287,8950,0.569193589417451,0.5906257949631137,free_living,p__Pseudomonadota
