genome_id	biome_id	species_id	lineage	length	n_contigs	gc_content	completeness	contamination	genome_type	is_species_rep	country	continent	AA	CB	CE	CL	GH	GT	PL	total_cazy	cazy_density	gtdb_phylum
MGYG000444572	marine	MGYG000444572	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Sediminicola;s__	3261175	239	38.76	93.01	1.8	MAG	True	not provided	not provided	0.0	2.0	0.0	0.0	15.0	9.0	0.0	26.0	7.972586567724822	Bacteroidota
MGYG000444575	marine	MGYG000444575	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96;s__	1786219	616	30.98	92.66	3.21	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	12.0	9.0	0.0	23.0	12.876360625432827	Bacteroidota
MGYG000444576	marine	MGYG000444576	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96;s__TMED96 sp902593075	1781681	358	30.5	92.66	2.25	MAG	True	not provided	not provided	0.0	1.0	2.0	0.0	12.0	9.0	0.0	24.0	13.470424840361433	Bacteroidota
MGYG000444577	marine	MGYG000444577	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96;s__	1706117	484	30.39	73.48	2.09	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	12.0	8.0	0.0	22.0	12.89477802518819	Bacteroidota
MGYG000444580	marine	MGYG000444580	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96;s__	1567319	563	31.36	70.29	1.42	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	11.0	9.0	0.0	22.0	14.036708544973933	Bacteroidota
MGYG000444581	marine	MGYG000444581	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96;s__	1224070	82	30.64	85.8	0.13	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	3.0	9.0	0.0	12.0	9.803360918901697	Bacteroidota
MGYG000444583	marine	MGYG000444583	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED220;s__	1478673	678	28.1	69.92	3.93	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	13.0	7.0	0.0	20.0	13.525640895586788	Bacteroidota
MGYG000444587	marine	MGYG000444587	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__	2481933	718	30.39	68.01	1.64	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	2.0	8.0	0.0	10.0	4.029117627268746	Bacteroidota
MGYG000444588	marine	MGYG000444588	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__	2552611	147	30.67	90.35	0.14	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	3.917557355977859	Bacteroidota
MGYG000444591	marine	MGYG000444591	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__RFYP01;s__RFYP01 sp011526365	1711794	283	42.72	81.91	1.19	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	11.0	7.0	0.0	18.0	10.515283965243482	Bacteroidota
MGYG000444593	marine	MGYG000444593	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA11891;s__	1660511	380	41.8	82.18	1.0	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	12.0	8.0	0.0	20.0	12.044485101273041	Bacteroidota
MGYG000444595	marine	MGYG000444595	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp023264015	1483819	115	44.16	87.02	2.63	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	5.0	8.0	0.0	13.0	8.761176396851637	Bacteroidota
MGYG000444596	marine	MGYG000444596	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp023262185	1401071	66	43.6	82.05	0.83	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	6.0	6.0	0.0	12.0	8.564876440951243	Bacteroidota
MGYG000444597	marine	MGYG000444597	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	1245317	372	46.49	83.17	1.02	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	1.0	4.0	0.0	5.0	4.015041953173369	Bacteroidota
MGYG000444598	marine	MGYG000444598	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	1881036	732	38.78	76.77	4.48	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	14.0	10.0	0.0	25.0	13.290548399924297	Bacteroidota
MGYG000444600	marine	MGYG000444600	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp002691645	2092359	409	37.96	88.65	1.84	MAG	True	not provided	not provided	0.0	1.0	2.0	0.0	14.0	10.0	0.0	27.0	12.904095329721143	Bacteroidota
MGYG000444602	marine	MGYG000444602	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CAJXUB01;s__	1736885	73	36.74	89.63	0.78	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	5.0	10.0	0.0	16.0	9.211893706261497	Bacteroidota
MGYG000444604	marine	MGYG000444604	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__	1327994	518	36.88	66.5	1.35	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	10.0	6.0	0.0	17.0	12.801262656307182	Bacteroidota
MGYG000444605	marine	MGYG000444605	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__	1479602	566	36.99	72.44	2.04	MAG	True	not provided	not provided	0.0	0.0	2.0	0.0	10.0	8.0	0.0	20.0	13.517148530483198	Bacteroidota
MGYG000444606	marine	MGYG000444606	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	1702125	33	30.89	97.77	0.9	MAG	True	not provided	not provided	0.0	0.0	2.0	0.0	11.0	10.0	0.0	23.0	13.51252111331424	Bacteroidota
MGYG000444607	marine	MGYG000444607	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SP29;s__	1511496	407	31.07	79.58	3.16	MAG	True	not provided	not provided	0.0	0.0	2.0	0.0	13.0	8.0	0.0	23.0	15.216712449123253	Bacteroidota
MGYG000444609	marine	MGYG000444609	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA001735715;s__	1869386	23	34.24	95.83	0.04	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	7.0	9.0	0.0	18.0	9.628830000866595	Bacteroidota
MGYG000444610	marine	MGYG000444610	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA001735715;s__	1588821	384	34.26	80.81	1.55	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	8.0	7.0	0.0	16.0	10.070360348963161	Bacteroidota
MGYG000444612	marine	MGYG000444612	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA001735715;s__	1645962	344	37.06	86.4	2.3	MAG	True	not provided	not provided	0.0	2.0	1.0	0.0	9.0	11.0	0.0	23.0	13.97359112786322	Bacteroidota
MGYG000444614	marine	MGYG000444614	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002690085	1775268	105	37.44	89.66	0.12	MAG	True	not provided	not provided	0.0	0.0	2.0	0.0	14.0	9.0	0.0	25.0	14.082380801095947	Bacteroidota
MGYG000444616	marine	MGYG000444616	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002709185	1715828	83	37.69	87.55	0.05	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	13.0	12.0	0.0	25.0	14.570224987586169	Bacteroidota
MGYG000444619	marine	MGYG000444619	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marinirhabdus;s__	2280988	48	36.45	76.84	0.11	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	3.945658635643853	Bacteroidota
MGYG000444623	marine	MGYG000444623	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__DFVG01;s__	2234541	803	44.24	66.68	2.22	MAG	True	not provided	not provided	0.0	1.0	2.0	0.0	8.0	13.0	0.0	24.0	10.740460792619155	Bacteroidota
MGYG000444626	marine	MGYG000444626	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Yeosuana;s__Yeosuana marina	3912694	30	32.59	99.98	0.23	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	34.0	16.0	0.0	52.0	13.290075840328939	Bacteroidota
MGYG000444630	marine	MGYG000444630	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__	1707435	99	40.86	86.77	0.81	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	17.0	10.0	1.0	30.0	17.570214971580178	Bacteroidota
MGYG000444631	marine	MGYG000444631	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__	1460559	244	39.76	93.26	3.29	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	6.0	9.0	0.0	15.0	10.270040443419267	Bacteroidota
MGYG000444634	marine	MGYG000444634	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__UBA724 sp902586905	1541501	42	40.09	90.63	0.0	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	4.0	11.0	0.0	16.0	10.379493753166557	Bacteroidota
MGYG000444636	marine	MGYG000444636	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__	1381916	282	43.8	76.59	2.71	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	10.0	5.0	0.0	15.0	10.854494773922584	Bacteroidota
MGYG000444640	marine	MGYG000444640	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__Arcticimaribacter forsetii	1681728	124	34.01	87.4	0.31	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	5.0	10.0	0.0	15.0	8.919397191460213	Bacteroidota
MGYG000444642	marine	MGYG000444642	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__Arcticimaribacter sp913020155	1677323	47	34.9	82.23	0.05	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	5.0	11.0	0.0	17.0	10.135197573752938	Bacteroidota
MGYG000444645	marine	MGYG000444645	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__	1581187	456	37.97	78.78	3.34	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	8.0	9.0	0.0	18.0	11.3838527637781	Bacteroidota
MGYG000444648	marine	MGYG000444648	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__	1618079	82	38.08	73.33	0.77	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	7.0	9.0	0.0	16.0	9.888268743367908	Bacteroidota
MGYG000444651	marine	MGYG000444651	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__Arcticimaribacter sp011526285	1903081	165	39.91	87.21	0.22	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	14.0	8.0	0.0	22.0	11.560201588897161	Bacteroidota
MGYG000444652	marine	MGYG000444652	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__	1404441	391	43.5	66.02	2.09	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	10.0	6.0	0.0	16.0	11.3924330035936	Bacteroidota
MGYG000444653	marine	MGYG000444653	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticimaribacter;s__	1824331	101	42.06	89.31	1.08	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	13.0	9.0	0.0	22.0	12.059215131464631	Bacteroidota
MGYG000444654	marine	MGYG000444654	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED220;s__	1581785	171	29.29	83.85	1.57	MAG	True	not provided	not provided	0.0	0.0	4.0	0.0	10.0	8.0	0.0	22.0	13.908337732371972	Bacteroidota
MGYG000444660	marine	MGYG000444660	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavicella;s__	1806638	428	32.15	67.14	1.77	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	11.0	11.0	4.0	27.0	14.94488657938115	Bacteroidota
MGYG000444661	marine	MGYG000444661	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavicella;s__	2869149	173	33.63	92.46	0.4	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	26.0	23.0	0.0	50.0	17.426770098032552	Bacteroidota
MGYG000444662	marine	MGYG000444662	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavicella;s__Flavicella sp002477565	1815325	112	41.11	98.42	0.2	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	10.0	11.0	0.0	23.0	12.669907592304408	Bacteroidota
MGYG000444663	marine	MGYG000444663	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__	935267	282	39.82	57.2	1.14	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	6.0	9.0	0.0	16.0	17.107414246413057	Bacteroidota
MGYG000444664	marine	MGYG000444664	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp009886265	1424777	157	41.72	82.44	0.05	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	8.0	9.0	0.0	18.0	12.633555988059886	Bacteroidota
MGYG000444666	marine	MGYG000444666	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp017856205	915366	288	40.91	57.57	0.0	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	2.0	5.0	0.0	7.0	7.647214338308393	Bacteroidota
MGYG000444667	marine	MGYG000444667	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp017856205	1499215	9	40.67	84.25	0.0	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	10.0	11.0	0.0	22.0	14.674346241199562	Bacteroidota
MGYG000444671	marine	MGYG000444671	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__	1088130	325	38.74	56.75	0.75	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	5.0	7.0	0.0	13.0	11.947101908779281	Bacteroidota
MGYG000444672	marine	MGYG000444672	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002313325	1470780	59	40.57	89.04	1.34	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	9.0	9.0	0.0	19.0	12.918315451665103	Bacteroidota
MGYG000444674	marine	MGYG000444674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002478685	1351545	113	39.64	82.57	0.96	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	3.0	9.0	0.0	13.0	9.618621651517337	Bacteroidota
MGYG000444676	marine	MGYG000444676	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002862645	1697227	51	40.67	88.61	0.01	MAG	True	not provided	not provided	0.0	0.0	2.0	0.0	22.0	13.0	0.0	37.0	21.80026596324475	Bacteroidota
MGYG000444679	marine	MGYG000444679	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	1936111	121	40.84	86.22	0.04	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	11.0	11.0	0.0	24.0	12.395983494747977	Bacteroidota
MGYG000444681	marine	MGYG000444681	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp009936675	2138715	40	40.08	91.73	0.04	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	8.0	12.0	1.0	22.0	10.286550568916383	Bacteroidota
MGYG000444684	marine	MGYG000444684	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	1893387	474	36.74	85.84	3.22	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	6.0	8.0	1.0	15.0	7.922310652814243	Bacteroidota
MGYG000444688	marine	MGYG000444688	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp018623955	1464247	120	41.07	79.05	0.67	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	3.0	9.0	0.0	12.0	8.195338627977383	Bacteroidota
MGYG000444689	marine	MGYG000444689	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	1766495	45	40.34	81.82	0.0	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	8.0	9.0	0.0	18.0	10.189669373533466	Bacteroidota
MGYG000444690	marine	MGYG000444690	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp902619315	1646080	296	36.88	82.91	2.28	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	7.0	10.0	0.0	18.0	10.935069984447901	Bacteroidota
MGYG000444691	marine	MGYG000444691	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	1265688	681	36.88	56.36	0.07	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	5.0	8.0	1.0	14.0	11.061177794211527	Bacteroidota
MGYG000444694	marine	MGYG000444694	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	2112121	52	43.62	95.82	0.0	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	15.0	10.0	1.0	27.0	12.783358529175175	Bacteroidota
MGYG000444695	marine	MGYG000444695	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp913030895	1874481	65	37.33	99.42	0.01	MAG	True	not provided	not provided	0.0	0.0	3.0	0.0	17.0	10.0	0.0	30.0	16.00443002623126	Bacteroidota
MGYG000444696	marine	MGYG000444696	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	1759141	109	32.61	83.79	0.03	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	15.0	9.0	1.0	26.0	14.779940891605618	Bacteroidota
MGYG000444698	marine	MGYG000444698	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp902584445	1879176	432	33.55	89.75	1.26	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	16.0	10.0	0.0	27.0	14.367999591310234	Bacteroidota
MGYG000444700	marine	MGYG000444700	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002364535	2172707	49	38.93	97.75	0.0	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	12.0	12.0	1.0	26.0	11.966638851902259	Bacteroidota
MGYG000444704	marine	MGYG000444704	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002711215	1546830	114	36.4	81.33	0.01	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	8.0	7.0	0.0	16.0	10.343735252096224	Bacteroidota
MGYG000444705	marine	MGYG000444705	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp002716845	1734451	158	39.31	92.24	1.53	MAG	True	not provided	not provided	0.0	0.0	1.0	0.0	8.0	10.0	1.0	20.0	11.53102624403918	Bacteroidota
MGYG000444711	marine	MGYG000444711	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Wenyingzhuangia;s__	1651308	376	31.28	72.92	2.26	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	6.0	6.0	0.0	12.0	7.266966550152969	Bacteroidota
MGYG000444713	marine	MGYG000444713	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	2631766	217	33.36	77.51	1.19	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	8.0	13.0	0.0	22.0	8.359405813434782	Bacteroidota
MGYG000444714	marine	MGYG000444714	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	2006617	594	34.65	62.23	1.24	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	9.0	6.0	0.0	15.0	7.475268075571971	Bacteroidota
MGYG000444715	marine	MGYG000444715	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	2307123	99	33.01	80.27	2.05	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	7.0	12.0	0.0	19.0	8.23536499787831	Bacteroidota
MGYG000444717	marine	MGYG000444717	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp004211785	3127991	115	33.14	95.48	0.48	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	4.0	16.0	0.0	20.0	6.393880289297507	Bacteroidota
MGYG000444718	marine	MGYG000444718	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	3042982	147	35.94	85.3	0.65	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	9.0	13.0	0.0	22.0	7.229750290997449	Bacteroidota
MGYG000444719	marine	MGYG000444719	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	3116874	379	33.39	62.17	1.83	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	16.0	22.0	1.0	41.0	13.154205142716709	Bacteroidota
MGYG000444720	marine	MGYG000444720	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	3492620	135	33.86	89.26	0.1	MAG	True	not provided	not provided	0.0	1.0	1.0	0.0	21.0	12.0	1.0	36.0	10.307448276651911	Bacteroidota
MGYG000444723	marine	MGYG000444723	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella eximia	3714521	90	32.3	87.57	0.1	MAG	True	not provided	not provided	0.0	2.0	0.0	0.0	20.0	20.0	0.0	42.0	11.30697605424764	Bacteroidota
MGYG000444725	marine	MGYG000444725	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	3063507	271	37.1	88.66	0.56	MAG	True	not provided	not provided	0.0	2.0	0.0	0.0	19.0	14.0	1.0	36.0	11.751238041891206	Bacteroidota
MGYG000444727	marine	MGYG000444727	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp013213835	3580936	150	33.25	100.0	0.27	MAG	True	not provided	not provided	0.0	2.0	0.0	0.0	15.0	17.0	0.0	34.0	9.494724284377046	Bacteroidota
MGYG000444729	marine	MGYG000444729	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__	2434087	488	37.87	93.72	1.64	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	13.0	14.0	0.0	28.0	11.503286447854986	Bacteroidota
MGYG000444733	marine	MGYG000444733	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp002706045	3302554	588	32.99	81.82	3.03	MAG	True	not provided	not provided	0.0	2.0	0.0	0.0	7.0	20.0	0.0	29.0	8.781082762007827	Bacteroidota
MGYG000444736	marine	MGYG000444736	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Abyssalbus;s__	2440353	501	30.06	64.84	1.57	MAG	True	not provided	not provided	0.0	1.0	0.0	0.0	11.0	16.0	0.0	28.0	11.473749904214678	Bacteroidota
MGYG000444738	marine	MGYG000444738	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__CAIKAF01;f__CAIKAF01;g__CAIKAF01;s__	2231091	237	46.7	95.82	1.65	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	9.0	10.0	1.0	20.0	8.964224229312027	Bacteroidota
MGYG000444739	marine	MGYG000444739	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__	2880743	236	33.08	99.79	2.35	MAG	True	not provided	not provided	0.0	0.0	0.0	0.0	16.0	14.0	0.0	30.0	10.413980004464127	Bacteroidota
